map_key,x,y,terrain_key,elevation_m,road_class,road_links,river_class,river_links,settlement_level,has_bridge,source_status,notes
point_alpha_corridor,53,43,cultivated,408,1,18,0,0,0,0,draft,
point_alpha_corridor,54,43,cultivated,405,1,20,0,0,0,0,draft,
point_alpha_corridor,55,43,cultivated,381,1,34,0,0,0,0,draft,
point_alpha_corridor,56,43,cultivated,369,1,18,0,0,0,0,draft,
point_alpha_corridor,57,43,urban,314,0,0,0,0,3,0,draft,
point_alpha_corridor,58,43,urban,315,1,40,0,0,3,0,draft,
point_alpha_corridor,59,43,urban,278,1,25,0,0,3,0,draft,
point_alpha_corridor,60,43,urban,275,0,0,3,10,1,0,draft,
point_alpha_corridor,61,43,urban,278,0,0,0,0,3,0,draft,
point_alpha_corridor,62,43,cultivated,280,2,13,0,0,0,0,draft,
point_alpha_corridor,63,43,urban,284,1,33,0,0,3,0,draft,
point_alpha_corridor,64,43,cultivated,289,1,33,0,0,0,0,draft,
point_alpha_corridor,65,43,cultivated,306,0,0,0,0,0,0,draft,
point_alpha_corridor,66,43,cultivated,315,0,0,0,0,0,0,draft,
point_alpha_corridor,67,43,cultivated,324,0,0,0,0,0,0,draft,
point_alpha_corridor,68,43,cultivated,326,0,0,0,0,0,0,draft,
point_alpha_corridor,69,43,cultivated,341,0,0,0,0,0,0,draft,
point_alpha_corridor,70,43,cultivated,334,0,0,0,0,0,0,draft,
point_alpha_corridor,71,43,cultivated,337,0,0,0,0,0,0,draft,
point_alpha_corridor,72,43,cultivated,332,0,0,0,0,0,0,draft,
point_alpha_corridor,73,43,cultivated,343,0,0,0,0,0,0,draft,
point_alpha_corridor,74,43,cultivated,345,0,0,0,0,0,0,draft,
point_alpha_corridor,75,43,cultivated,354,0,0,0,0,0,0,draft,
point_alpha_corridor,76,43,cultivated,365,0,0,0,0,0,0,draft,
point_alpha_corridor,77,43,cultivated,373,0,0,0,0,0,0,draft,
point_alpha_corridor,78,43,cultivated,381,0,0,0,0,0,0,draft,
point_alpha_corridor,79,43,cultivated,400,0,0,0,0,0,0,draft,
point_alpha_corridor,80,43,cultivated,405,0,0,0,0,0,0,draft,
point_alpha_corridor,81,43,cultivated,432,0,0,0,0,0,0,draft,
point_alpha_corridor,82,43,cultivated,433,0,0,1,3,0,0,draft,
point_alpha_corridor,83,43,cultivated,462,0,0,1,5,0,0,draft,
point_alpha_corridor,84,43,woods,476,0,0,0,0,0,0,draft,
point_alpha_corridor,85,43,woods,536,0,0,0,0,0,0,draft,
point_alpha_corridor,86,43,woods,551,0,0,0,0,0,0,draft,
point_alpha_corridor,87,43,woods,597,0,0,0,0,0,0,draft,
point_alpha_corridor,88,43,woods,598,0,0,0,0,0,0,draft,
point_alpha_corridor,89,43,woods,649,0,0,0,0,0,0,draft,
point_alpha_corridor,90,43,woods,633,0,0,0,0,0,0,draft,
point_alpha_corridor,91,43,woods,678,0,0,0,0,0,0,draft,
point_alpha_corridor,0,44,cultivated,338,1,5,0,0,0,0,draft,
point_alpha_corridor,1,44,cultivated,331,1,36,0,0,0,0,draft,
point_alpha_corridor,2,44,cultivated,343,0,0,0,0,0,0,draft,
point_alpha_corridor,3,44,cultivated,339,0,0,0,0,0,0,draft,
point_alpha_corridor,4,44,cultivated,338,0,0,0,0,0,0,draft,
point_alpha_corridor,5,44,woods,349,0,0,0,0,0,0,draft,
point_alpha_corridor,6,44,woods,377,1,3,0,0,0,0,draft,
point_alpha_corridor,7,44,woods,377,1,9,0,0,0,0,draft,
point_alpha_corridor,8,44,woods,390,0,0,0,0,0,0,draft,
point_alpha_corridor,9,44,woods,387,0,0,0,0,0,0,draft,
point_alpha_corridor,10,44,woods,412,0,0,0,0,0,0,draft,
point_alpha_corridor,11,44,woods,395,0,0,0,0,0,0,draft,
point_alpha_corridor,12,44,woods,391,0,0,0,0,0,0,draft,
point_alpha_corridor,13,44,woods,362,0,0,0,0,0,0,draft,
point_alpha_corridor,14,44,woods,350,0,0,0,0,0,0,draft,
point_alpha_corridor,15,44,cultivated,339,0,0,0,0,0,0,draft,
point_alpha_corridor,16,44,cultivated,347,0,0,0,0,0,0,draft,
point_alpha_corridor,17,44,cultivated,346,0,0,1,18,0,0,draft,
point_alpha_corridor,18,44,cultivated,359,0,0,1,18,0,0,draft,
point_alpha_corridor,19,44,cultivated,363,1,18,0,0,0,0,draft,
point_alpha_corridor,20,44,cultivated,377,1,17,0,0,0,0,draft,
point_alpha_corridor,21,44,woods,395,0,0,0,0,0,0,draft,
point_alpha_corridor,22,44,woods,426,0,0,0,0,0,0,draft,
point_alpha_corridor,23,44,woods,490,0,0,0,0,0,0,draft,
point_alpha_corridor,24,44,woods,513,0,0,0,0,0,0,draft,
point_alpha_corridor,25,44,woods,517,0,0,0,0,0,0,draft,
point_alpha_corridor,26,44,woods,465,0,0,0,0,0,0,draft,
point_alpha_corridor,27,44,woods,430,0,0,0,0,0,0,draft,
point_alpha_corridor,28,44,woods,381,1,9,0,0,0,0,draft,
point_alpha_corridor,29,44,woods,388,0,0,0,0,0,0,draft,
point_alpha_corridor,30,44,woods,385,0,0,0,0,0,0,draft,
point_alpha_corridor,31,44,woods,395,0,0,0,0,0,0,draft,
point_alpha_corridor,32,44,woods,373,0,0,0,0,0,0,draft,
point_alpha_corridor,33,44,cultivated,360,0,0,0,0,0,0,draft,
point_alpha_corridor,34,44,cultivated,344,0,0,0,0,0,0,draft,
point_alpha_corridor,35,44,cultivated,335,2,18,0,0,0,0,draft,
point_alpha_corridor,36,44,cultivated,340,2,20,0,0,0,0,draft,
point_alpha_corridor,37,44,cultivated,328,2,35,1,20,0,0,draft,
point_alpha_corridor,38,44,cultivated,342,2,20,0,0,0,0,draft,
point_alpha_corridor,39,44,cultivated,331,2,34,1,20,0,0,draft,
point_alpha_corridor,40,44,cultivated,328,2,53,1,10,0,1,draft,
point_alpha_corridor,41,44,cultivated,323,2,34,0,0,0,0,draft,
point_alpha_corridor,42,44,urban,315,2,24,0,0,3,0,draft,
point_alpha_corridor,43,44,urban,326,2,23,0,0,3,0,draft,
point_alpha_corridor,44,44,urban,325,2,18,0,0,3,0,draft,
point_alpha_corridor,45,44,urban,329,0,0,0,0,3,0,draft,
point_alpha_corridor,46,44,cultivated,347,1,34,0,0,0,0,draft,
point_alpha_corridor,47,44,cultivated,370,0,0,0,0,0,0,draft,
point_alpha_corridor,48,44,cultivated,377,1,33,0,0,0,0,draft,
point_alpha_corridor,49,44,cultivated,391,0,0,0,0,0,0,draft,
point_alpha_corridor,50,44,cultivated,398,0,0,0,0,0,0,draft,
point_alpha_corridor,51,44,woods,410,0,0,0,0,0,0,draft,
point_alpha_corridor,52,44,woods,399,1,3,0,0,0,0,draft,
point_alpha_corridor,53,44,cultivated,399,0,0,0,0,0,0,draft,
point_alpha_corridor,54,44,cultivated,381,0,0,0,0,0,0,draft,
point_alpha_corridor,55,44,cultivated,333,0,0,0,0,0,0,draft,
point_alpha_corridor,56,44,cultivated,336,0,0,0,0,0,0,draft,
point_alpha_corridor,57,44,urban,310,0,0,0,0,1,0,draft,
point_alpha_corridor,58,44,urban,298,1,3,0,0,3,0,draft,
point_alpha_corridor,59,44,urban,279,1,3,1,10,3,1,draft,
point_alpha_corridor,60,44,urban,277,1,28,3,25,3,1,draft,
point_alpha_corridor,61,44,urban,279,1,34,3,24,3,0,draft,
point_alpha_corridor,62,44,urban,280,2,25,0,0,2,0,draft,
point_alpha_corridor,63,44,urban,285,0,0,0,0,1,0,draft,
point_alpha_corridor,64,44,cultivated,294,0,0,0,0,0,0,draft,
point_alpha_corridor,65,44,cultivated,314,0,0,0,0,0,0,draft,
point_alpha_corridor,66,44,cultivated,320,0,0,0,0,0,0,draft,
point_alpha_corridor,67,44,cultivated,336,0,0,0,0,0,0,draft,
point_alpha_corridor,68,44,cultivated,344,0,0,0,0,0,0,draft,
point_alpha_corridor,69,44,cultivated,354,0,0,0,0,0,0,draft,
point_alpha_corridor,70,44,cultivated,345,0,0,0,0,0,0,draft,
point_alpha_corridor,71,44,cultivated,345,0,0,0,0,0,0,draft,
point_alpha_corridor,72,44,cultivated,343,0,0,0,0,0,0,draft,
point_alpha_corridor,73,44,cultivated,353,0,0,0,0,0,0,draft,
point_alpha_corridor,74,44,cultivated,355,0,0,0,0,0,0,draft,
point_alpha_corridor,75,44,cultivated,365,0,0,0,0,0,0,draft,
point_alpha_corridor,76,44,cultivated,364,0,0,0,0,0,0,draft,
point_alpha_corridor,77,44,cultivated,373,0,0,0,0,0,0,draft,
point_alpha_corridor,78,44,cultivated,383,0,0,0,0,0,0,draft,
point_alpha_corridor,79,44,cultivated,403,0,0,0,0,0,0,draft,
point_alpha_corridor,80,44,cultivated,418,0,0,0,0,0,0,draft,
point_alpha_corridor,81,44,woods,445,0,0,0,0,0,0,draft,
point_alpha_corridor,82,44,cultivated,463,0,0,0,0,0,0,draft,
point_alpha_corridor,83,44,cultivated,487,0,0,0,0,0,0,draft,
point_alpha_corridor,84,44,woods,496,0,0,1,36,0,0,draft,
point_alpha_corridor,85,44,woods,535,0,0,1,40,0,0,draft,
point_alpha_corridor,86,44,woods,574,0,0,0,0,0,0,draft,
point_alpha_corridor,87,44,woods,618,0,0,0,0,0,0,draft,
point_alpha_corridor,88,44,woods,639,0,0,0,0,0,0,draft,
point_alpha_corridor,89,44,cultivated,654,0,0,1,20,0,0,draft,
point_alpha_corridor,90,44,woods,660,0,0,0,0,0,0,draft,
point_alpha_corridor,91,44,woods,681,0,0,1,8,0,0,draft,
point_alpha_corridor,0,45,cultivated,340,0,0,0,0,0,0,draft,
point_alpha_corridor,1,45,cultivated,329,0,0,0,0,0,0,draft,
point_alpha_corridor,2,45,cultivated,333,1,40,0,0,0,0,draft,
point_alpha_corridor,3,45,cultivated,327,1,24,0,0,0,0,draft,
point_alpha_corridor,4,45,woods,329,0,0,0,0,0,0,draft,
point_alpha_corridor,5,45,woods,385,0,0,0,0,0,0,draft,
point_alpha_corridor,6,45,woods,386,0,0,0,0,0,0,draft,
point_alpha_corridor,7,45,woods,387,1,9,0,0,0,0,draft,
point_alpha_corridor,8,45,woods,362,0,0,0,0,0,0,draft,
point_alpha_corridor,9,45,woods,363,0,0,0,0,0,0,draft,
point_alpha_corridor,10,45,woods,370,0,0,0,0,0,0,draft,
point_alpha_corridor,11,45,cultivated,363,0,0,0,0,0,0,draft,
point_alpha_corridor,12,45,woods,360,0,0,0,0,0,0,draft,
point_alpha_corridor,13,45,cultivated,339,0,0,0,0,0,0,draft,
point_alpha_corridor,14,45,woods,334,0,0,0,0,0,0,draft,
point_alpha_corridor,15,45,cultivated,336,0,0,1,10,0,0,draft,
point_alpha_corridor,16,45,cultivated,336,0,0,1,18,0,0,draft,
point_alpha_corridor,17,45,cultivated,350,1,10,0,0,0,0,draft,
point_alpha_corridor,18,45,cultivated,353,1,18,0,0,0,0,draft,
point_alpha_corridor,19,45,woods,366,0,0,0,0,0,0,draft,
point_alpha_corridor,20,45,woods,380,0,0,0,0,0,0,draft,
point_alpha_corridor,21,45,woods,401,0,0,0,0,0,0,draft,
point_alpha_corridor,22,45,woods,429,0,0,0,0,0,0,draft,
point_alpha_corridor,23,45,woods,480,0,0,0,0,0,0,draft,
point_alpha_corridor,24,45,woods,529,0,0,0,0,0,0,draft,
point_alpha_corridor,25,45,woods,493,0,0,0,0,0,0,draft,
point_alpha_corridor,26,45,woods,474,0,0,0,0,0,0,draft,
point_alpha_corridor,27,45,woods,425,0,0,0,0,0,0,draft,
point_alpha_corridor,28,45,woods,403,1,9,0,0,0,0,draft,
point_alpha_corridor,29,45,woods,402,0,0,0,0,0,0,draft,
point_alpha_corridor,30,45,woods,421,0,0,0,0,0,0,draft,
point_alpha_corridor,31,45,woods,425,0,0,0,0,0,0,draft,
point_alpha_corridor,32,45,woods,392,0,0,0,0,0,0,draft,
point_alpha_corridor,33,45,cultivated,360,2,18,0,0,0,0,draft,
point_alpha_corridor,34,45,cultivated,343,2,18,0,0,0,0,draft,
point_alpha_corridor,35,45,cultivated,335,0,0,1,10,0,0,draft,
point_alpha_corridor,36,45,cultivated,339,0,0,1,18,0,0,draft,
point_alpha_corridor,37,45,cultivated,344,0,0,0,0,0,0,draft,
point_alpha_corridor,38,45,cultivated,338,0,0,1,34,0,0,draft,
point_alpha_corridor,39,45,cultivated,334,0,0,0,0,0,0,draft,
point_alpha_corridor,40,45,cultivated,322,0,0,1,41,0,0,draft,
point_alpha_corridor,41,45,cultivated,333,0,0,0,0,0,0,draft,
point_alpha_corridor,42,45,urban,322,2,3,0,0,3,0,draft,
point_alpha_corridor,43,45,urban,332,0,0,0,0,3,0,draft,
point_alpha_corridor,44,45,urban,337,1,40,0,0,3,0,draft,
point_alpha_corridor,45,45,urban,347,0,0,0,0,1,0,draft,
point_alpha_corridor,46,45,urban,348,0,0,0,0,1,0,draft,
point_alpha_corridor,47,45,cultivated,377,0,0,0,0,0,0,draft,
point_alpha_corridor,48,45,cultivated,389,0,0,0,0,0,0,draft,
point_alpha_corridor,49,45,cultivated,412,0,0,0,0,0,0,draft,
point_alpha_corridor,50,45,cultivated,414,0,0,0,0,0,0,draft,
point_alpha_corridor,51,45,woods,385,0,0,0,0,0,0,draft,
point_alpha_corridor,52,45,woods,376,0,0,0,0,0,0,draft,
point_alpha_corridor,53,45,woods,357,0,0,0,0,0,0,draft,
point_alpha_corridor,54,45,cultivated,362,0,0,0,0,0,0,draft,
point_alpha_corridor,55,45,cultivated,319,0,0,0,0,0,0,draft,
point_alpha_corridor,56,45,cultivated,307,0,0,0,0,0,0,draft,
point_alpha_corridor,57,45,cultivated,305,0,0,0,0,0,0,draft,
point_alpha_corridor,58,45,urban,292,0,0,0,0,2,0,draft,
point_alpha_corridor,59,45,urban,299,1,12,1,9,3,0,draft,
point_alpha_corridor,60,45,urban,279,1,9,3,3,3,0,draft,
point_alpha_corridor,61,45,urban,281,0,0,3,17,3,0,draft,
point_alpha_corridor,62,45,urban,281,2,9,0,0,3,0,draft,
point_alpha_corridor,63,45,cultivated,288,0,0,0,0,0,0,draft,
point_alpha_corridor,64,45,cultivated,300,0,0,0,0,0,0,draft,
point_alpha_corridor,65,45,cultivated,327,0,0,0,0,0,0,draft,
point_alpha_corridor,66,45,cultivated,338,0,0,0,0,0,0,draft,
point_alpha_corridor,67,45,cultivated,367,0,0,0,0,0,0,draft,
point_alpha_corridor,68,45,cultivated,376,0,0,0,0,0,0,draft,
point_alpha_corridor,69,45,cultivated,388,0,0,0,0,0,0,draft,
point_alpha_corridor,70,45,cultivated,361,0,0,0,0,0,0,draft,
point_alpha_corridor,71,45,cultivated,368,0,0,0,0,0,0,draft,
point_alpha_corridor,72,45,woods,363,0,0,0,0,0,0,draft,
point_alpha_corridor,73,45,cultivated,383,0,0,0,0,0,0,draft,
point_alpha_corridor,74,45,cultivated,376,0,0,0,0,0,0,draft,
point_alpha_corridor,75,45,cultivated,384,0,0,0,0,0,0,draft,
point_alpha_corridor,76,45,cultivated,378,0,0,0,0,0,0,draft,
point_alpha_corridor,77,45,cultivated,395,0,0,0,0,0,0,draft,
point_alpha_corridor,78,45,cultivated,397,0,0,0,0,0,0,draft,
point_alpha_corridor,79,45,cultivated,399,0,0,0,0,0,0,draft,
point_alpha_corridor,80,45,cultivated,429,0,0,0,0,0,0,draft,
point_alpha_corridor,81,45,woods,452,0,0,0,0,0,0,draft,
point_alpha_corridor,82,45,woods,484,0,0,0,0,0,0,draft,
point_alpha_corridor,83,45,woods,523,0,0,0,0,0,0,draft,
point_alpha_corridor,84,45,cultivated,519,0,0,0,0,0,0,draft,
point_alpha_corridor,85,45,woods,550,0,0,1,3,0,0,draft,
point_alpha_corridor,86,45,woods,567,0,0,1,20,0,0,draft,
point_alpha_corridor,87,45,woods,610,0,0,1,34,0,0,draft,
point_alpha_corridor,88,45,woods,628,0,0,1,18,0,0,draft,
point_alpha_corridor,89,45,woods,661,0,0,0,0,0,0,draft,
point_alpha_corridor,90,45,woods,667,0,0,1,36,0,0,draft,
point_alpha_corridor,91,45,woods,681,0,0,1,33,0,0,draft,
point_alpha_corridor,0,46,cultivated,333,0,0,0,0,0,0,draft,
point_alpha_corridor,1,46,cultivated,329,0,0,0,0,0,0,draft,
point_alpha_corridor,2,46,cultivated,321,1,3,0,0,0,0,draft,
point_alpha_corridor,3,46,cultivated,317,1,9,0,0,0,0,draft,
point_alpha_corridor,4,46,woods,330,0,0,0,0,0,0,draft,
point_alpha_corridor,5,46,woods,360,0,0,0,0,0,0,draft,
point_alpha_corridor,6,46,woods,389,0,0,0,0,0,0,draft,
point_alpha_corridor,7,46,woods,378,1,17,0,0,0,0,draft,
point_alpha_corridor,8,46,woods,360,0,0,0,0,0,0,draft,
point_alpha_corridor,9,46,woods,349,0,0,0,0,0,0,draft,
point_alpha_corridor,10,46,woods,357,0,0,0,0,0,0,draft,
point_alpha_corridor,11,46,cultivated,349,0,0,0,0,0,0,draft,
point_alpha_corridor,12,46,cultivated,344,0,0,0,0,0,0,draft,
point_alpha_corridor,13,46,cultivated,329,0,0,0,0,0,0,draft,
point_alpha_corridor,14,46,cultivated,334,0,0,0,0,0,0,draft,
point_alpha_corridor,15,46,cultivated,331,0,0,1,17,0,0,draft,
point_alpha_corridor,16,46,cultivated,343,1,12,0,0,0,0,draft,
point_alpha_corridor,17,46,cultivated,347,1,33,0,0,0,0,draft,
point_alpha_corridor,18,46,cultivated,358,0,0,0,0,0,0,draft,
point_alpha_corridor,19,46,woods,365,0,0,0,0,0,0,draft,
point_alpha_corridor,20,46,woods,384,0,0,0,0,0,0,draft,
point_alpha_corridor,21,46,woods,406,0,0,0,0,0,0,draft,
point_alpha_corridor,22,46,woods,429,0,0,0,0,0,0,draft,
point_alpha_corridor,23,46,woods,443,0,0,0,0,0,0,draft,
point_alpha_corridor,24,46,woods,476,0,0,0,0,0,0,draft,
point_alpha_corridor,25,46,woods,435,0,0,0,0,0,0,draft,
point_alpha_corridor,26,46,woods,448,0,0,0,0,0,0,draft,
point_alpha_corridor,27,46,woods,399,1,12,0,0,0,0,draft,
point_alpha_corridor,28,46,woods,401,1,9,0,0,0,0,draft,
point_alpha_corridor,29,46,woods,389,0,0,0,0,0,0,draft,
point_alpha_corridor,30,46,woods,410,0,0,0,0,0,0,draft,
point_alpha_corridor,31,46,woods,385,2,18,0,0,0,0,draft,
point_alpha_corridor,32,46,woods,385,2,18,0,0,0,0,draft,
point_alpha_corridor,33,46,cultivated,352,0,0,0,0,0,0,draft,
point_alpha_corridor,34,46,cultivated,341,0,0,0,0,0,0,draft,
point_alpha_corridor,35,46,cultivated,343,0,0,1,9,0,0,draft,
point_alpha_corridor,36,46,cultivated,343,0,0,0,0,0,0,draft,
point_alpha_corridor,37,46,cultivated,350,0,0,0,0,0,0,draft,
point_alpha_corridor,38,46,cultivated,343,0,0,0,0,0,0,draft,
point_alpha_corridor,39,46,cultivated,339,0,0,1,12,0,0,draft,
point_alpha_corridor,40,46,cultivated,329,0,0,1,9,0,0,draft,
point_alpha_corridor,41,46,cultivated,339,0,0,0,0,0,0,draft,
point_alpha_corridor,42,46,cultivated,327,0,0,0,0,0,0,draft,
point_alpha_corridor,43,46,urban,340,0,0,0,0,1,0,draft,
point_alpha_corridor,44,46,cultivated,342,1,5,0,0,0,0,draft,
point_alpha_corridor,45,46,cultivated,370,1,40,0,0,0,0,draft,
point_alpha_corridor,46,46,cultivated,362,0,0,0,0,0,0,draft,
point_alpha_corridor,47,46,cultivated,395,0,0,0,0,0,0,draft,
point_alpha_corridor,48,46,cultivated,401,0,0,0,0,0,0,draft,
point_alpha_corridor,49,46,cultivated,418,0,0,0,0,0,0,draft,
point_alpha_corridor,50,46,woods,404,0,0,0,0,0,0,draft,
point_alpha_corridor,51,46,woods,400,0,0,0,0,0,0,draft,
point_alpha_corridor,52,46,woods,343,0,0,0,0,0,0,draft,
point_alpha_corridor,53,46,cultivated,345,0,0,0,0,0,0,draft,
point_alpha_corridor,54,46,cultivated,339,0,0,0,0,0,0,draft,
point_alpha_corridor,55,46,cultivated,316,0,0,0,0,0,0,draft,
point_alpha_corridor,56,46,cultivated,313,0,0,0,0,0,0,draft,
point_alpha_corridor,57,46,cultivated,307,0,0,0,0,0,0,draft,
point_alpha_corridor,58,46,urban,293,0,0,0,0,3,0,draft,
point_alpha_corridor,59,46,urban,320,1,9,1,17,3,0,draft,
point_alpha_corridor,60,46,urban,280,1,33,3,10,3,0,draft,
point_alpha_corridor,61,46,urban,283,0,0,0,0,3,0,draft,
point_alpha_corridor,62,46,urban,282,2,9,0,0,1,0,draft,
point_alpha_corridor,63,46,cultivated,293,0,0,0,0,0,0,draft,
point_alpha_corridor,64,46,cultivated,307,0,0,0,0,0,0,draft,
point_alpha_corridor,65,46,cultivated,340,0,0,0,0,0,0,draft,
point_alpha_corridor,66,46,cultivated,352,0,0,0,0,0,0,draft,
point_alpha_corridor,67,46,woods,414,0,0,0,0,0,0,draft,
point_alpha_corridor,68,46,cultivated,400,0,0,0,0,0,0,draft,
point_alpha_corridor,69,46,cultivated,423,0,0,0,0,0,0,draft,
point_alpha_corridor,70,46,cultivated,380,0,0,0,0,0,0,draft,
point_alpha_corridor,71,46,woods,397,0,0,0,0,0,0,draft,
point_alpha_corridor,72,46,woods,385,0,0,0,0,0,0,draft,
point_alpha_corridor,73,46,woods,440,0,0,0,0,0,0,draft,
point_alpha_corridor,74,46,woods,399,0,0,0,0,0,0,draft,
point_alpha_corridor,75,46,cultivated,406,0,0,0,0,0,0,draft,
point_alpha_corridor,76,46,cultivated,387,0,0,0,0,0,0,draft,
point_alpha_corridor,77,46,cultivated,418,0,0,0,0,0,0,draft,
point_alpha_corridor,78,46,cultivated,407,0,0,0,0,0,0,draft,
point_alpha_corridor,79,46,cultivated,411,0,0,0,0,0,0,draft,
point_alpha_corridor,80,46,cultivated,426,0,0,0,0,0,0,draft,
point_alpha_corridor,81,46,woods,455,0,0,0,0,0,0,draft,
point_alpha_corridor,82,46,woods,498,0,0,0,0,0,0,draft,
point_alpha_corridor,83,46,woods,559,0,0,0,0,0,0,draft,
point_alpha_corridor,84,46,woods,551,0,0,0,0,0,0,draft,
point_alpha_corridor,85,46,woods,602,0,0,0,0,0,0,draft,
point_alpha_corridor,86,46,woods,595,0,0,0,0,0,0,draft,
point_alpha_corridor,87,46,woods,639,0,0,0,0,0,0,draft,
point_alpha_corridor,88,46,woods,647,0,0,0,0,0,0,draft,
point_alpha_corridor,89,46,woods,676,0,0,0,0,0,0,draft,
point_alpha_corridor,90,46,woods,683,0,0,0,0,0,0,draft,
point_alpha_corridor,91,46,woods,690,0,0,0,0,0,0,draft,
point_alpha_corridor,0,47,cultivated,325,0,0,0,0,0,0,draft,
point_alpha_corridor,1,47,cultivated,320,0,0,0,0,0,0,draft,
point_alpha_corridor,2,47,cultivated,323,0,0,0,0,0,0,draft,
point_alpha_corridor,3,47,cultivated,312,1,9,0,0,0,0,draft,
point_alpha_corridor,4,47,cultivated,326,0,0,0,0,0,0,draft,
point_alpha_corridor,5,47,woods,357,0,0,0,0,0,0,draft,
point_alpha_corridor,6,47,woods,374,1,10,0,0,0,0,draft,
point_alpha_corridor,7,47,woods,354,0,0,0,0,0,0,draft,
point_alpha_corridor,8,47,woods,368,0,0,0,0,0,0,draft,
point_alpha_corridor,9,47,cultivated,346,0,0,0,0,0,0,draft,
point_alpha_corridor,10,47,cultivated,356,0,0,0,0,0,0,draft,
point_alpha_corridor,11,47,cultivated,342,0,0,0,0,0,0,draft,
point_alpha_corridor,12,47,cultivated,338,0,0,0,0,0,0,draft,
point_alpha_corridor,13,47,cultivated,326,0,0,0,0,0,0,draft,
point_alpha_corridor,14,47,cultivated,325,0,0,1,10,0,0,draft,
point_alpha_corridor,15,47,cultivated,325,1,10,0,0,0,0,draft,
point_alpha_corridor,16,47,cultivated,339,1,17,0,0,0,0,draft,
point_alpha_corridor,17,47,cultivated,342,0,0,0,0,0,0,draft,
point_alpha_corridor,18,47,cultivated,356,0,0,0,0,0,0,draft,
point_alpha_corridor,19,47,woods,362,0,0,0,0,0,0,draft,
point_alpha_corridor,20,47,woods,384,0,0,0,0,0,0,draft,
point_alpha_corridor,21,47,woods,394,0,0,0,0,0,0,draft,
point_alpha_corridor,22,47,woods,431,0,0,0,0,0,0,draft,
point_alpha_corridor,23,47,woods,425,0,0,0,0,0,0,draft,
point_alpha_corridor,24,47,woods,439,0,0,0,0,0,0,draft,
point_alpha_corridor,25,47,woods,404,0,0,0,0,0,0,draft,
point_alpha_corridor,26,47,woods,420,0,0,0,0,0,0,draft,
point_alpha_corridor,27,47,woods,386,1,9,0,0,0,0,draft,
point_alpha_corridor,28,47,woods,389,1,33,0,0,0,0,draft,
point_alpha_corridor,29,47,woods,386,2,18,0,0,0,0,draft,
point_alpha_corridor,30,47,woods,390,2,18,0,0,0,0,draft,
point_alpha_corridor,31,47,woods,370,0,0,0,0,0,0,draft,
point_alpha_corridor,32,47,cultivated,371,0,0,0,0,0,0,draft,
point_alpha_corridor,33,47,cultivated,350,0,0,0,0,0,0,draft,
point_alpha_corridor,34,47,cultivated,342,0,0,0,0,0,0,draft,
point_alpha_corridor,35,47,cultivated,345,0,0,1,9,0,0,draft,
point_alpha_corridor,36,47,cultivated,347,0,0,0,0,0,0,draft,
point_alpha_corridor,37,47,cultivated,353,0,0,0,0,0,0,draft,
point_alpha_corridor,38,47,cultivated,349,0,0,0,0,0,0,draft,
point_alpha_corridor,39,47,cultivated,335,0,0,1,9,0,0,draft,
point_alpha_corridor,40,47,cultivated,337,0,0,1,33,0,0,draft,
point_alpha_corridor,41,47,cultivated,348,0,0,0,0,0,0,draft,
point_alpha_corridor,42,47,cultivated,335,0,0,0,0,0,0,draft,
point_alpha_corridor,43,47,cultivated,360,0,0,0,0,0,0,draft,
point_alpha_corridor,44,47,cultivated,353,0,0,0,0,0,0,draft,
point_alpha_corridor,45,47,cultivated,389,1,3,0,0,0,0,draft,
point_alpha_corridor,46,47,cultivated,376,1,24,0,0,0,0,draft,
point_alpha_corridor,47,47,cultivated,419,0,0,0,0,0,0,draft,
point_alpha_corridor,48,47,cultivated,427,0,0,0,0,0,0,draft,
point_alpha_corridor,49,47,cultivated,405,0,0,0,0,0,0,draft,
point_alpha_corridor,50,47,woods,404,0,0,0,0,0,0,draft,
point_alpha_corridor,51,47,woods,408,0,0,0,0,0,0,draft,
point_alpha_corridor,52,47,woods,356,0,0,0,0,0,0,draft,
point_alpha_corridor,53,47,cultivated,341,0,0,0,0,0,0,draft,
point_alpha_corridor,54,47,cultivated,325,0,0,0,0,0,0,draft,
point_alpha_corridor,55,47,cultivated,309,1,20,0,0,0,0,draft,
point_alpha_corridor,56,47,cultivated,313,0,0,0,0,0,0,draft,
point_alpha_corridor,57,47,cultivated,300,1,12,0,0,0,0,draft,
point_alpha_corridor,58,47,urban,290,0,0,1,10,3,0,draft,
point_alpha_corridor,59,47,urban,285,1,25,0,0,3,0,draft,
point_alpha_corridor,60,47,urban,281,0,0,3,9,3,0,draft,
point_alpha_corridor,61,47,urban,284,0,0,3,24,3,0,draft,
point_alpha_corridor,62,47,urban,284,2,9,0,0,1,0,draft,
point_alpha_corridor,63,47,cultivated,298,0,0,0,0,0,0,draft,
point_alpha_corridor,64,47,cultivated,313,0,0,0,0,0,0,draft,
point_alpha_corridor,65,47,cultivated,346,0,0,0,0,0,0,draft,
point_alpha_corridor,66,47,woods,373,0,0,0,0,0,0,draft,
point_alpha_corridor,67,47,woods,436,0,0,0,0,0,0,draft,
point_alpha_corridor,68,47,woods,421,0,0,0,0,0,0,draft,
point_alpha_corridor,69,47,cultivated,443,0,0,0,0,0,0,draft,
point_alpha_corridor,70,47,cultivated,399,0,0,0,0,0,0,draft,
