map_key,feature_id,feature_type,feature_class,sequence,easting_m,northing_m,source_status
point_alpha_corridor,233,road,2,4,564346.541,5619412.659,draft
point_alpha_corridor,233,road,2,5,564454.544,5619465.894,draft
point_alpha_corridor,233,road,2,6,564508.873,5619501.024,draft
point_alpha_corridor,233,road,2,7,564537.395,5619525.622,draft
point_alpha_corridor,233,road,2,8,564752.108,5619794.19,draft
point_alpha_corridor,233,road,2,9,564764.666,5619816.463,draft
point_alpha_corridor,233,road,2,10,564778.203,5619839.755,draft
point_alpha_corridor,233,road,2,11,564784.657,5619866.907,draft
point_alpha_corridor,233,road,2,12,564803.442,5619962.716,draft
point_alpha_corridor,233,road,2,13,564831.272,5620183.099,draft
point_alpha_corridor,233,road,2,14,564836.685,5620212.232,draft
point_alpha_corridor,233,road,2,15,564851.512,5620270.578,draft
point_alpha_corridor,233,road,2,16,564869.543,5620318.982,draft
point_alpha_corridor,233,road,2,17,564907.524,5620419.831,draft
point_alpha_corridor,233,road,2,18,564925.637,5620464.234,draft
point_alpha_corridor,233,road,2,19,564943.769,5620507.636,draft
point_alpha_corridor,233,road,2,20,564962.923,5620550.058,draft
point_alpha_corridor,233,road,2,21,564983.223,5620597.887,draft
point_alpha_corridor,233,road,2,22,565012.552,5620666.986,draft
point_alpha_corridor,233,road,2,23,565088.034,5620844.827,draft
point_alpha_corridor,233,road,2,24,565115.764,5620908.44,draft
point_alpha_corridor,233,road,2,25,565143.656,5620964.049,draft
point_alpha_corridor,233,road,2,26,565167.075,5620993.548,draft
point_alpha_corridor,233,road,2,27,565203.499,5621023.311,draft
point_alpha_corridor,233,road,2,28,565241.106,5621044.09,draft
point_alpha_corridor,234,road,1,0,560555.626,5621036.922,draft
point_alpha_corridor,234,road,1,1,560686.531,5621046.588,draft
point_alpha_corridor,234,road,1,2,560715.643,5621042.176,draft
point_alpha_corridor,234,road,1,3,560736.874,5621031.599,draft
point_alpha_corridor,234,road,1,4,560763.412,5621006.119,draft
point_alpha_corridor,234,road,1,5,560771.801,5620987.275,draft
point_alpha_corridor,234,road,1,6,560767.308,5620962.164,draft
point_alpha_corridor,234,road,1,7,560683.002,5620826.347,draft
point_alpha_corridor,234,road,1,8,560669.935,5620793.216,draft
point_alpha_corridor,234,road,1,9,560668.106,5620757.375,draft
point_alpha_corridor,234,road,1,10,560671.909,5620696.073,draft
point_alpha_corridor,234,road,1,11,560682.863,5620660.492,draft
point_alpha_corridor,234,road,1,12,560709.05,5620630.335,draft
point_alpha_corridor,234,road,1,13,560750.783,5620590.265,draft
point_alpha_corridor,234,road,1,14,561617.971,5619864.257,draft
point_alpha_corridor,234,road,1,15,561831.622,5619657.776,draft
point_alpha_corridor,234,road,1,16,561896.925,5619596.055,draft
point_alpha_corridor,234,road,1,17,562014.301,5619434.314,draft
point_alpha_corridor,234,road,1,18,562046.227,5619389.928,draft
point_alpha_corridor,234,road,1,19,562112.12,5619299.197,draft
point_alpha_corridor,234,road,1,20,562151.988,5619257.975,draft
point_alpha_corridor,234,road,1,21,562309.683,5619139.598,draft
point_alpha_corridor,234,road,1,22,562363.99,5619118.172,draft
point_alpha_corridor,234,road,1,23,562404.371,5619100.979,draft
point_alpha_corridor,234,road,1,24,562467.534,5619085.612,draft
point_alpha_corridor,234,road,1,25,562518.783,5619065.471,draft
point_alpha_corridor,234,road,1,26,562559.574,5619038.762,draft
point_alpha_corridor,234,road,1,27,562598.419,5619003.54,draft
point_alpha_corridor,234,road,1,28,562634.975,5618976.745,draft
point_alpha_corridor,234,road,1,29,562666.908,5618968.921,draft
point_alpha_corridor,234,road,1,30,562709.257,5618969.782,draft
point_alpha_corridor,234,road,1,31,562778.788,5618988.141,draft
point_alpha_corridor,234,road,1,32,562885.067,5619035.69,draft
point_alpha_corridor,234,road,1,33,563134.897,5619102.816,draft
point_alpha_corridor,234,road,1,34,563203.922,5619104.218,draft
point_alpha_corridor,234,road,1,35,563252.162,5619094.19,draft
point_alpha_corridor,234,road,1,36,563318.715,5619069.523,draft
point_alpha_corridor,234,road,1,37,563358.217,5619046.307,draft
point_alpha_corridor,234,road,1,38,563372.71,5619022.583,draft
point_alpha_corridor,234,road,1,39,563400.325,5618944.083,draft
point_alpha_corridor,234,road,1,40,563407.937,5618914.215,draft
point_alpha_corridor,234,road,1,41,563428.859,5618869.605,draft
point_alpha_corridor,234,road,1,42,563507.977,5618719.095,draft
point_alpha_corridor,235,road,1,0,570766.108,5619631.159,draft
point_alpha_corridor,235,road,1,1,570840.309,5619617.202,draft
point_alpha_corridor,235,road,1,2,570891.028,5619597.049,draft
point_alpha_corridor,235,road,1,3,570915.441,5619568.418,draft
point_alpha_corridor,235,road,1,4,570939.854,5619539.787,draft
point_alpha_corridor,235,road,1,5,570969.023,5619537.731,draft
point_alpha_corridor,235,road,1,6,571019.205,5619544.047,draft
point_alpha_corridor,235,road,1,7,571053.775,5619536.805,draft
point_alpha_corridor,235,road,1,8,571088.56,5619518.976,draft
point_alpha_corridor,235,road,1,9,571147.328,5619493.691,draft
point_alpha_corridor,235,road,1,10,571211.013,5619487.041,draft
point_alpha_corridor,235,road,1,11,571256.009,5619487.955,draft
point_alpha_corridor,235,road,1,12,571316.456,5619510.366,draft
point_alpha_corridor,235,road,1,13,571397.97,5619538.501,draft
point_alpha_corridor,235,road,1,14,571482.346,5619556.102,draft
point_alpha_corridor,235,road,1,15,571559.104,5619557.662,draft
point_alpha_corridor,235,road,1,16,571638.616,5619553.981,draft
point_alpha_corridor,235,road,1,17,571688.798,5619560.296,draft
point_alpha_corridor,235,road,1,18,571720.238,5619576.822,draft
point_alpha_corridor,235,road,1,19,571782.49,5619645.065,draft
point_alpha_corridor,235,road,1,20,571991.802,5619884.439,draft
point_alpha_corridor,235,road,1,21,572032.665,5619931.171,draft
point_alpha_corridor,235,road,1,22,572128.902,5620045.205,draft
point_alpha_corridor,235,road,1,23,572181.139,5620080.689,draft
point_alpha_corridor,235,road,1,24,572276.485,5620144.852,draft
point_alpha_corridor,235,road,1,25,572339.176,5620187.168,draft
point_alpha_corridor,235,road,1,26,572361.163,5620212.77,draft
point_alpha_corridor,235,road,1,27,572386.959,5620246.393,draft
point_alpha_corridor,235,road,1,28,572415.349,5620282.717,draft
point_alpha_corridor,235,road,1,29,572454.379,5620316.609,draft
point_alpha_corridor,235,road,1,30,572496.46,5620330.703,draft
point_alpha_corridor,235,road,1,31,572555.637,5620350.44,draft
point_alpha_corridor,235,road,1,32,572598.987,5620367.209,draft
point_alpha_corridor,235,road,1,33,572638.099,5620397.13,draft
point_alpha_corridor,235,road,1,34,572670.351,5620438.828,draft
point_alpha_corridor,235,road,1,35,572717.65,5620521.875,draft
point_alpha_corridor,235,road,1,36,572781.725,5620626.446,draft
point_alpha_corridor,235,road,1,37,572824.161,5620688.21,draft
point_alpha_corridor,235,road,1,38,572863.556,5620734.8,draft
point_alpha_corridor,236,road,1,0,570766.108,5619631.159,draft
point_alpha_corridor,236,road,1,1,570722.015,5619683.305,draft
point_alpha_corridor,236,road,1,2,570671.919,5619735.329,draft
point_alpha_corridor,236,road,1,3,570623.211,5619768.366,draft
point_alpha_corridor,236,road,1,4,570286.307,5619947.668,draft
point_alpha_corridor,236,road,1,5,570249.887,5619966.944,draft
point_alpha_corridor,236,road,1,6,570216.59,5619980.278,draft
point_alpha_corridor,236,road,1,7,569871.634,5620063.341,draft
point_alpha_corridor,237,road,1,0,570766.108,5619631.159,draft
point_alpha_corridor,237,road,1,1,570796.419,5619567.724,draft
point_alpha_corridor,237,road,1,2,570808.074,5619535.936,draft
point_alpha_corridor,237,road,1,3,570845.264,5619345.555,draft
point_alpha_corridor,238,road,1,0,573000.98,5620912.904,draft
point_alpha_corridor,238,road,1,1,573068.824,5620897.071,draft
point_alpha_corridor,238,road,1,2,573087.755,5620877.596,draft
point_alpha_corridor,238,road,1,3,573104.12,5620854.097,draft
point_alpha_corridor,238,road,1,4,573179.461,5620729.85,draft
point_alpha_corridor,238,road,1,5,573197.204,5620703.731,draft
point_alpha_corridor,238,road,1,6,573218.755,5620685.634,draft
point_alpha_corridor,238,road,1,7,573254.89,5620666.508,draft
point_alpha_corridor,238,road,1,8,573284.331,5620647.074,draft
point_alpha_corridor,238,road,1,9,573313.193,5620612.63,draft
point_alpha_corridor,238,road,1,10,573335.668,5620590.069,draft
point_alpha_corridor,238,road,1,11,573360.922,5620578.572,draft
point_alpha_corridor,238,road,1,12,573403.08,5620572.423,draft
point_alpha_corridor,238,road,1,13,573512.1,5620575.638,draft
point_alpha_corridor,239,road,1,0,564440.118,5626083.752,draft
point_alpha_corridor,239,road,1,1,564515.695,5625917.128,draft
point_alpha_corridor,239,road,1,2,564537.946,5625864.622,draft
point_alpha_corridor,239,road,1,3,564580.995,5625831.075,draft
point_alpha_corridor,239,road,1,4,564621.289,5625802.767,draft
point_alpha_corridor,239,road,1,5,564675.528,5625777.294,draft
point_alpha_corridor,239,road,1,6,564787.006,5625726.699,draft
point_alpha_corridor,239,road,1,7,564903.218,5625702.862,draft
point_alpha_corridor,239,road,1,8,564950.561,5625687.812,draft
point_alpha_corridor,239,road,1,9,565006.069,5625664.921,draft
point_alpha_corridor,239,road,1,10,565103.277,5625606.545,draft
point_alpha_corridor,239,road,1,11,565147.188,5625589.688,draft
point_alpha_corridor,239,road,1,12,565201.699,5625565.376,draft
point_alpha_corridor,239,road,1,13,565249.923,5625537.759,draft
point_alpha_corridor,239,road,1,14,565459.41,5625392.676,draft
point_alpha_corridor,240,road,1,0,563200.186,5624113.024,draft
point_alpha_corridor,240,road,1,1,563100.923,5624072.977,draft
point_alpha_corridor,241,road,1,0,563804.732,5625620.95,draft
point_alpha_corridor,241,road,1,1,563794.952,5625581.032,draft
point_alpha_corridor,241,road,1,2,563785.118,5625543.762,draft
point_alpha_corridor,241,road,1,3,563679.828,5625382.747,draft
point_alpha_corridor,241,road,1,4,563638.447,5625334.243,draft
point_alpha_corridor,241,road,1,5,563618.295,5625283.523,draft
point_alpha_corridor,241,road,1,6,563567.372,5625053.216,draft
point_alpha_corridor,241,road,1,7,563563.082,5625018.102,draft
point_alpha_corridor,241,road,1,8,563563.51,5624997.094,draft
point_alpha_corridor,241,road,1,9,563567.1,5624968.144,draft
point_alpha_corridor,241,road,1,10,563576.934,5624878.274,draft
point_alpha_corridor,241,road,1,11,563577.686,5624841.26,draft
point_alpha_corridor,241,road,1,12,563575.011,5624825.194,draft
point_alpha_corridor,241,road,1,13,563567.374,5624807.024,draft
point_alpha_corridor,241,road,1,14,563434.482,5624452.048,draft
point_alpha_corridor,241,road,1,15,563408.448,5624403.481,draft
point_alpha_corridor,241,road,1,16,563380.23,5624363.877,draft
point_alpha_corridor,241,road,1,17,563298.807,5624283.16,draft
point_alpha_corridor,241,road,1,18,563268.507,5624247.517,draft
point_alpha_corridor,241,road,1,19,563250.989,5624223.142,draft
point_alpha_corridor,241,road,1,20,563240.412,5624201.911,draft
point_alpha_corridor,241,road,1,21,563200.186,5624113.024,draft
point_alpha_corridor,242,road,1,0,563200.186,5624113.024,draft
point_alpha_corridor,242,road,1,1,563440.327,5624016.828,draft
point_alpha_corridor,242,road,1,2,563529.031,5623985.605,draft
point_alpha_corridor,242,road,1,3,563581.477,5623965.655,draft
point_alpha_corridor,242,road,1,4,563693.819,5623903.889,draft
point_alpha_corridor,242,road,1,5,563734.042,5623878.396,draft
point_alpha_corridor,242,road,1,6,563763.964,5623839.286,draft
point_alpha_corridor,242,road,1,7,563850.438,5623753.663,draft
point_alpha_corridor,242,road,1,8,563931.402,5623678.52,draft
point_alpha_corridor,243,road,1,0,563100.923,5624072.977,draft
point_alpha_corridor,243,road,1,1,563124.656,5623939.355,draft
point_alpha_corridor,243,road,1,2,563127.348,5623905.383,draft
point_alpha_corridor,243,road,1,3,563119.935,5623876.21,draft
point_alpha_corridor,243,road,1,4,563076.074,5623769.236,draft
point_alpha_corridor,243,road,1,5,563042.521,5623647.459,draft
point_alpha_corridor,243,road,1,6,563037.109,5623618.327,draft
point_alpha_corridor,243,road,1,7,563012.95,5623526.765,draft
point_alpha_corridor,243,road,1,8,562838.775,5623134.923,draft
point_alpha_corridor,243,road,1,9,562826.38,5623104.647,draft
point_alpha_corridor,243,road,1,10,562820.907,5623078.516,draft
point_alpha_corridor,243,road,1,11,562812.591,5622995.282,draft
point_alpha_corridor,244,road,1,0,563804.732,5625620.95,draft
point_alpha_corridor,244,road,1,1,563686.711,5625695.339,draft
point_alpha_corridor,244,road,1,2,563625.243,5625723.216,draft
point_alpha_corridor,244,road,1,3,563579.87,5625740.829,draft
point_alpha_corridor,244,road,1,4,563521.425,5625750.232,draft
point_alpha_corridor,244,road,1,5,563460.495,5625751.642,draft
point_alpha_corridor,244,road,1,6,563375.212,5625742.85,draft
point_alpha_corridor,245,road,1,0,564534.951,5626133.832,draft
point_alpha_corridor,245,road,1,1,564440.118,5626083.752,draft
point_alpha_corridor,246,road,1,0,569044.416,5626296.449,draft
point_alpha_corridor,246,road,1,1,569143.887,5626316.742,draft
point_alpha_corridor,246,road,1,2,569199.471,5626317.872,draft
point_alpha_corridor,246,road,1,3,569226.208,5626305.175,draft
point_alpha_corridor,246,road,1,4,569245.22,5626281.73,draft
point_alpha_corridor,246,road,1,5,569285.407,5626258.716,draft
point_alpha_corridor,246,road,1,6,569333.265,5626249.097,draft
point_alpha_corridor,246,road,1,7,569378.369,5626244.718,draft
point_alpha_corridor,246,road,1,8,569433.953,5626245.848,draft
point_alpha_corridor,246,road,1,9,569465.876,5626238.553,draft
point_alpha_corridor,246,road,1,10,569492.668,5626223.21,draft
point_alpha_corridor,246,road,1,11,569524.86,5626202.681,draft
point_alpha_corridor,246,road,1,12,569628.732,5626173.017,draft
point_alpha_corridor,247,road,1,0,572113.809,5626150.67,draft
point_alpha_corridor,247,road,1,1,572144.039,5626281.448,draft
point_alpha_corridor,247,road,1,2,572172.657,5626368.87,draft
point_alpha_corridor,247,road,1,3,572218.458,5626465.325,draft
point_alpha_corridor,247,road,1,4,572260.802,5626518.289,draft
point_alpha_corridor,247,road,1,5,572325.023,5626563.015,draft
point_alpha_corridor,247,road,1,6,572393.673,5626603.488,draft
point_alpha_corridor,247,road,1,7,572527.072,5626662.645,draft
point_alpha_corridor,247,road,1,8,572543.992,5626684.699,draft
point_alpha_corridor,247,road,1,9,572547.715,5626715.169,draft
point_alpha_corridor,247,road,1,10,572550.467,5626793.381,draft
point_alpha_corridor,247,road,1,11,572553.484,5626858.572,draft
point_alpha_corridor,247,road,1,12,572574.303,5626902.416,draft
point_alpha_corridor,247,road,1,13,572616.559,5626959.721,draft
point_alpha_corridor,247,road,1,14,572689.284,5627013.303,draft
point_alpha_corridor,247,road,1,15,572724.71,5627047.767,draft
point_alpha_corridor,247,road,1,16,572744.119,5627092.573,draft
point_alpha_corridor,247,road,1,17,572751.418,5627147.8,draft
point_alpha_corridor,247,road,1,18,572739.201,5627205.035,draft
point_alpha_corridor,247,road,1,19,572729.373,5627253.475,draft
point_alpha_corridor,247,road,1,20,572719.455,5627306.335,draft
point_alpha_corridor,247,road,1,21,572727.306,5627355.134,draft
point_alpha_corridor,247,road,1,22,572757.393,5627397.753,draft
point_alpha_corridor,247,road,1,23,572794.333,5627429.456,draft
point_alpha_corridor,247,road,1,24,572827.079,5627450.02,draft
point_alpha_corridor,247,road,1,25,572853.194,5627470.449,draft
point_alpha_corridor,247,road,1,26,572872.5,5627499.583,draft
point_alpha_corridor,247,road,1,27,572891.357,5627550.816,draft
point_alpha_corridor,247,road,1,28,572914.005,5627633.08,draft
point_alpha_corridor,247,road,1,29,572937.551,5627671.144,draft
point_alpha_corridor,247,road,1,30,573041.641,5627814.626,draft
point_alpha_corridor,247,road,1,31,573061.867,5627863.808,draft
point_alpha_corridor,247,road,1,32,573074.752,5627915.592,draft
point_alpha_corridor,247,road,1,33,573075.264,5627976.829,draft
point_alpha_corridor,247,road,1,34,573076.597,5628136.46,draft
point_alpha_corridor,247,road,1,35,573090.984,5628185.128,draft
point_alpha_corridor,247,road,1,36,573129.34,5628220.643,draft
point_alpha_corridor,247,road,1,37,573185.498,5628234.811,draft
point_alpha_corridor,247,road,1,38,573423.505,5628274.385,draft
point_alpha_corridor,247,road,1,39,573480.016,5628271.191,draft
point_alpha_corridor,247,road,1,40,573532.54,5628250.549,draft
point_alpha_corridor,247,road,1,41,573563.804,5628207.764,draft
point_alpha_corridor,247,road,1,42,573586.603,5628153.046,draft
point_alpha_corridor,247,road,1,43,573672.99,5627818.745,draft
point_alpha_corridor,247,road,1,44,573783.095,5627841.398,draft
point_alpha_corridor,248,road,1,0,574387.984,5624753.735,draft
point_alpha_corridor,248,road,1,1,574444.564,5624823.303,draft
point_alpha_corridor,248,road,1,2,574480.007,5624903.462,draft
point_alpha_corridor,248,road,1,3,574510.102,5624986.16,draft
point_alpha_corridor,248,road,1,4,574527.07,5625063.295,draft
point_alpha_corridor,248,road,1,5,574562.405,5625148.748,draft
point_alpha_corridor,248,road,1,6,574591.586,5625276.442,draft
point_alpha_corridor,248,road,1,7,574594.729,5625382.424,draft
point_alpha_corridor,248,road,1,8,574569.024,5625474.581,draft
point_alpha_corridor,248,road,1,9,574527.708,5625553.179,draft
point_alpha_corridor,248,road,1,10,574465.324,5625626.054,draft
point_alpha_corridor,248,road,1,11,574403.371,5625677.755,draft
point_alpha_corridor,248,road,1,12,574349.466,5625724.322,draft
point_alpha_corridor,248,road,1,13,574319.274,5625776.668,draft
point_alpha_corridor,248,road,1,14,574307.127,5625853.212,draft
point_alpha_corridor,248,road,1,15,574326.688,5625933.048,draft
point_alpha_corridor,248,road,1,16,574341.117,5626004.836,draft
point_alpha_corridor,248,road,1,17,574326.592,5626068.092,draft
point_alpha_corridor,248,road,1,18,574298.349,5626154.9,draft
point_alpha_corridor,248,road,1,19,574285.932,5626244.678,draft
point_alpha_corridor,248,road,1,20,574286.535,5626345.313,draft
point_alpha_corridor,248,road,1,21,574298.156,5626424.987,draft
point_alpha_corridor,248,road,1,22,574291.733,5626480.464,draft
point_alpha_corridor,248,road,1,23,574256.301,5626530.055,draft
point_alpha_corridor,248,road,1,24,574119.776,5626634.269,draft
point_alpha_corridor,248,road,1,25,574095.951,5626659.832,draft
point_alpha_corridor,248,road,1,26,574077.357,5626697.839,draft
point_alpha_corridor,248,road,1,27,574064.133,5626741.438,draft
point_alpha_corridor,248,road,1,28,574053.086,5626787.478,draft
point_alpha_corridor,248,road,1,29,574033.267,5626843.628,draft
point_alpha_corridor,248,road,1,30,574009.276,5626877.412,draft
point_alpha_corridor,248,road,1,31,573717.4,5627228.346,draft
point_alpha_corridor,248,road,1,32,573691.611,5627262.035,draft
point_alpha_corridor,248,road,1,33,573671.613,5627305.587,draft
point_alpha_corridor,248,road,1,34,573670.759,5627347.617,draft
point_alpha_corridor,248,road,1,35,573683.2,5627393.74,draft
point_alpha_corridor,248,road,1,36,573705.272,5627436.236,draft
point_alpha_corridor,248,road,1,37,573745.402,5627505.007,draft
point_alpha_corridor,248,road,1,38,573760.145,5627549.364,draft
point_alpha_corridor,248,road,1,39,573766.925,5627602.418,draft
point_alpha_corridor,248,road,1,40,573783.095,5627841.398,draft
point_alpha_corridor,249,road,1,0,563182.301,5626316.33,draft
point_alpha_corridor,249,road,1,1,563097.603,5626314.608,draft
point_alpha_corridor,249,road,1,2,563060.763,5626303.267,draft
point_alpha_corridor,249,road,1,3,563015.958,5626282.972,draft
point_alpha_corridor,249,road,1,4,562995.153,5626272.542,draft
point_alpha_corridor,249,road,1,5,562972.206,5626269.073,draft
point_alpha_corridor,249,road,1,6,562902.814,5626285.676,draft
point_alpha_corridor,250,road,1,0,562812.591,5622995.282,draft
point_alpha_corridor,250,road,1,1,562883.661,5622986.641,draft
point_alpha_corridor,250,road,1,2,562962.93,5622994.872,draft
point_alpha_corridor,250,road,1,3,563018.569,5623025.792,draft
point_alpha_corridor,250,road,1,4,563087.241,5623066.906,draft
point_alpha_corridor,250,road,1,5,563159.355,5623101.471,draft
point_alpha_corridor,250,road,1,6,563676.803,5623264.046,draft
point_alpha_corridor,251,road,1,0,564440.118,5626083.752,draft
point_alpha_corridor,251,road,1,1,564386.307,5626059.087,draft
point_alpha_corridor,251,road,1,2,564355.191,5626026.68,draft
point_alpha_corridor,251,road,1,3,564326.991,5625981.092,draft
point_alpha_corridor,251,road,1,4,564296.09,5625938.097,draft
point_alpha_corridor,251,road,1,5,564241.562,5625906.579,draft
point_alpha_corridor,251,road,1,6,564144.351,5625847.631,draft
point_alpha_corridor,251,road,1,7,564091.953,5625820.087,draft
point_alpha_corridor,251,road,1,8,564033.777,5625816.256,draft
point_alpha_corridor,251,road,1,9,563975.547,5625815.072,draft
point_alpha_corridor,251,road,1,10,563911.808,5625824.368,draft
point_alpha_corridor,251,road,1,11,563855.794,5625844.412,draft
point_alpha_corridor,251,road,1,12,563815.877,5625854.192,draft
point_alpha_corridor,251,road,1,13,563784.169,5625850.899,draft
point_alpha_corridor,251,road,1,14,563760.832,5625826.594,draft
point_alpha_corridor,251,road,1,15,563764.232,5625789.592,draft
point_alpha_corridor,251,road,1,16,563791.454,5625753.075,draft
point_alpha_corridor,251,road,1,17,563805.28,5625724.229,draft
point_alpha_corridor,251,road,1,18,563814.135,5625679.395,draft
point_alpha_corridor,251,road,1,19,563804.732,5625620.95,draft
point_alpha_corridor,252,road,1,0,572863.556,5620734.8,draft
point_alpha_corridor,252,road,1,1,572717.192,5621032.865,draft
point_alpha_corridor,252,road,1,2,572692.269,5621077.395,draft
point_alpha_corridor,252,road,1,3,572672.611,5621109.02,draft
point_alpha_corridor,252,road,1,4,572497.137,5621322.627,draft
point_alpha_corridor,253,road,1,0,574009.839,5623613.15,draft
point_alpha_corridor,253,road,1,1,573998.081,5623751.726,draft
point_alpha_corridor,253,road,1,2,573996.102,5623849.13,draft
point_alpha_corridor,253,road,1,3,574011.522,5624036.535,draft
point_alpha_corridor,253,road,1,4,574019.845,5624083.043,draft
point_alpha_corridor,253,road,1,5,574033.877,5624122.253,draft
point_alpha_corridor,253,road,1,6,574146.161,5624341.497,draft
point_alpha_corridor,253,road,1,7,574160.002,5624365.092,draft
point_alpha_corridor,254,road,1,0,563676.803,5623264.046,draft
point_alpha_corridor,254,road,1,1,563711.473,5623277.438,draft
point_alpha_corridor,254,road,1,2,563740.857,5623264.795,draft
point_alpha_corridor,254,road,1,3,563770.564,5623236.272,draft
point_alpha_corridor,254,road,1,4,563856.983,5623153.296,draft
point_alpha_corridor,254,road,1,5,563897.385,5623119.695,draft
point_alpha_corridor,254,road,1,6,563942.596,5623110.022,draft
point_alpha_corridor,254,road,1,7,563998.017,5623119.093,draft
point_alpha_corridor,254,road,1,8,564040.151,5623130.541,draft
point_alpha_corridor,254,road,1,9,564063.972,5623131.025,draft
point_alpha_corridor,254,road,1,10,564113.052,5623120.796,draft
point_alpha_corridor,254,road,1,11,564160.618,5623094.741,draft
point_alpha_corridor,254,road,1,12,564458.386,5622920.654,draft
point_alpha_corridor,254,road,1,13,564507.156,5622884.616,draft
point_alpha_corridor,254,road,1,14,564541.758,5622856.297,draft
point_alpha_corridor,254,road,1,15,564706.833,5622710.02,draft
point_alpha_corridor,254,road,1,16,564816.316,5622613.005,draft
point_alpha_corridor,254,road,1,17,564872.977,5622562.796,draft
point_alpha_corridor,254,road,1,18,564902.659,5622530.373,draft
point_alpha_corridor,254,road,1,19,565020.584,5622341.622,draft
point_alpha_corridor,254,road,1,20,565042.507,5622297.032,draft
point_alpha_corridor,254,road,1,21,565051.038,5622271.185,draft
point_alpha_corridor,254,road,1,22,565051.4,5622204.14,draft
point_alpha_corridor,254,road,1,23,565048.7,5622140.036,draft
point_alpha_corridor,254,road,1,24,565029.294,5621765.35,draft
point_alpha_corridor,254,road,1,25,565028.046,5621728.296,draft
point_alpha_corridor,254,road,1,26,565020.49,5621706.125,draft
point_alpha_corridor,254,road,1,27,564997.071,5621676.627,draft
point_alpha_corridor,254,road,1,28,564964.279,5621615.913,draft
point_alpha_corridor,254,road,1,29,564920.889,5621534.969,draft
point_alpha_corridor,254,road,1,30,564913.415,5621508.797,draft
point_alpha_corridor,254,road,1,31,564914.126,5621473.784,draft
point_alpha_corridor,254,road,1,32,564932.108,5621426.112,draft
point_alpha_corridor,254,road,1,33,564949.643,5621400.448,draft
point_alpha_corridor,254,road,1,34,564965.913,5621387.769,draft
point_alpha_corridor,254,road,1,35,564982.021,5621383.093,draft
point_alpha_corridor,254,road,1,36,565001.028,5621383.479,draft
point_alpha_corridor,254,road,1,37,565021.873,5621391.909,draft
point_alpha_corridor,254,road,1,38,565079.101,5621432.102,draft
point_alpha_corridor,254,road,1,39,565107.888,5621443.696,draft
point_alpha_corridor,254,road,1,40,565147.902,5621444.509,draft
point_alpha_corridor,254,road,1,41,565174.014,5621440.036,draft
point_alpha_corridor,254,road,1,42,565195.347,5621424.457,draft
point_alpha_corridor,254,road,1,43,565206.778,5621403.673,draft
point_alpha_corridor,254,road,1,44,565210.267,5621379.725,draft
point_alpha_corridor,254,road,1,45,565210.755,5621355.716,draft
point_alpha_corridor,254,road,1,46,565193.814,5621293.668,draft
point_alpha_corridor,254,road,1,47,565184.034,5621253.751,draft
point_alpha_corridor,254,road,1,48,565185.002,5621206.108,draft
point_alpha_corridor,254,road,1,49,565191.156,5621163.867,draft
point_alpha_corridor,254,road,1,50,565241.106,5621044.09,draft
point_alpha_corridor,255,road,1,0,563375.212,5625742.85,draft
point_alpha_corridor,255,road,1,1,563350.743,5625863.447,draft
point_alpha_corridor,255,road,1,2,563337.47,5625887.974,draft
point_alpha_corridor,255,road,1,3,563316.188,5625892.837,draft
point_alpha_corridor,255,road,1,4,563287.073,5625892.245,draft
point_alpha_corridor,255,road,1,5,563207.722,5625887.984,draft
point_alpha_corridor,255,road,1,6,563178.284,5625903.273,draft
point_alpha_corridor,255,road,1,7,563169.698,5625934.873,draft
point_alpha_corridor,255,road,1,8,563179.478,5625974.791,draft
point_alpha_corridor,255,road,1,9,563186.719,5626009.361,draft
point_alpha_corridor,255,road,1,10,563173.0,5626032.913,draft
point_alpha_corridor,255,road,1,11,563177.648,5626064.782,draft
point_alpha_corridor,255,road,1,12,563193.045,5626088.926,draft
point_alpha_corridor,255,road,1,13,563192.291,5626125.982,draft
point_alpha_corridor,255,road,1,14,563170.686,5626146.726,draft
point_alpha_corridor,255,road,1,15,563141.195,5626164.661,draft
point_alpha_corridor,255,road,1,16,563125.045,5626177.572,draft
point_alpha_corridor,255,road,1,17,563127.1,5626206.741,draft
point_alpha_corridor,255,road,1,18,563182.301,5626316.33,draft
point_alpha_corridor,256,road,1,0,561187.21,5625166.947,draft
point_alpha_corridor,256,road,1,1,561275.297,5625057.476,draft
point_alpha_corridor,256,road,1,2,561323.8,5625016.096,draft
point_alpha_corridor,256,road,1,3,561361.447,5624987.734,draft
point_alpha_corridor,256,road,1,4,561406.873,5624967.475,draft
point_alpha_corridor,256,road,1,5,561454.893,5624949.916,draft
point_alpha_corridor,256,road,1,6,561500.48,5624921.716,draft
point_alpha_corridor,256,road,1,7,561543.475,5624890.816,draft
point_alpha_corridor,256,road,1,8,561592.086,5624844.142,draft
point_alpha_corridor,256,road,1,9,561637.943,5624802.708,draft
point_alpha_corridor,256,road,1,10,561678.183,5624777.047,draft
point_alpha_corridor,256,road,1,11,561718.154,5624764.621,draft
point_alpha_corridor,256,road,1,12,561776.653,5624752.571,draft
point_alpha_corridor,256,road,1,13,561819.54,5624726.964,draft
point_alpha_corridor,256,road,1,14,561910.087,5624659.24,draft
point_alpha_corridor,256,road,1,15,562005.789,5624579.122,draft
point_alpha_corridor,256,road,1,16,562043.392,5624550.864,draft
point_alpha_corridor,256,road,1,17,562081.935,5624525.627,draft
