map_key,x,y,direction,neighbor_x,neighbor_y,road_class,river_class,crossing_type,source_status
point_alpha_corridor,6,30,8,6,31,0,1,none,draft
point_alpha_corridor,7,30,2,8,30,1,0,none,draft
point_alpha_corridor,7,30,8,7,31,1,0,none,draft
point_alpha_corridor,17,30,16,16,31,1,0,none,draft
point_alpha_corridor,19,30,4,20,31,1,0,none,draft
point_alpha_corridor,28,30,8,28,31,1,0,none,draft
point_alpha_corridor,29,30,8,29,31,1,0,none,draft
point_alpha_corridor,29,30,16,28,31,1,0,none,draft
point_alpha_corridor,35,30,2,36,30,0,2,none,draft
point_alpha_corridor,35,30,4,36,31,1,0,none,draft
point_alpha_corridor,35,30,8,35,31,1,0,none,draft
point_alpha_corridor,35,30,16,34,31,0,2,none,draft
point_alpha_corridor,36,30,8,36,31,1,0,none,draft
point_alpha_corridor,50,30,8,50,31,1,0,none,draft
point_alpha_corridor,54,30,4,55,30,0,1,none,draft
point_alpha_corridor,54,30,8,54,31,0,1,none,draft
point_alpha_corridor,57,30,2,58,30,2,0,none,draft
point_alpha_corridor,57,30,16,56,31,2,0,none,draft
point_alpha_corridor,59,30,8,59,31,2,0,none,draft
point_alpha_corridor,60,30,4,61,30,0,3,none,draft
point_alpha_corridor,61,30,8,61,31,0,3,none,draft
point_alpha_corridor,62,30,4,63,30,1,1,bridge,draft
point_alpha_corridor,76,30,4,77,30,1,0,none,draft
point_alpha_corridor,77,30,8,77,31,1,0,none,draft
point_alpha_corridor,78,30,8,78,31,0,1,none,draft
point_alpha_corridor,91,30,8,91,31,0,1,none,draft
point_alpha_corridor,5,31,8,5,32,0,1,none,draft
point_alpha_corridor,7,31,2,8,31,1,0,none,draft
point_alpha_corridor,7,31,8,7,32,1,0,none,draft
point_alpha_corridor,8,31,8,8,32,1,0,none,draft
point_alpha_corridor,16,31,8,16,32,1,0,none,draft
point_alpha_corridor,18,31,4,19,31,0,1,none,draft
point_alpha_corridor,19,31,2,20,31,0,1,none,draft
point_alpha_corridor,20,31,4,21,31,1,0,none,draft
point_alpha_corridor,20,31,8,20,32,0,1,none,draft
point_alpha_corridor,21,31,4,22,32,1,0,none,draft
point_alpha_corridor,21,31,8,21,32,0,1,none,draft
point_alpha_corridor,21,31,16,20,32,0,1,none,draft
point_alpha_corridor,23,31,8,23,32,1,0,none,draft
point_alpha_corridor,23,31,16,22,32,1,0,none,draft
point_alpha_corridor,29,31,8,29,32,1,0,none,draft
point_alpha_corridor,33,31,2,34,31,0,2,none,draft
point_alpha_corridor,33,31,16,32,32,0,2,none,draft
point_alpha_corridor,35,31,16,34,32,1,0,none,draft
point_alpha_corridor,50,31,8,50,32,1,0,none,draft
point_alpha_corridor,53,31,2,54,31,0,1,none,draft
point_alpha_corridor,53,31,16,52,32,0,1,none,draft
point_alpha_corridor,55,31,2,56,31,2,0,none,draft
point_alpha_corridor,55,31,8,55,32,2,0,none,draft
point_alpha_corridor,59,31,8,59,32,2,0,none,draft
point_alpha_corridor,61,31,8,61,32,0,3,none,draft
point_alpha_corridor,77,31,8,77,32,1,0,none,draft
point_alpha_corridor,78,31,8,78,32,0,1,none,draft
point_alpha_corridor,91,31,8,91,32,0,1,none,draft
point_alpha_corridor,5,32,16,4,33,0,1,none,draft
point_alpha_corridor,6,32,4,7,32,1,0,none,draft
point_alpha_corridor,6,32,8,6,33,1,0,none,draft
point_alpha_corridor,7,32,2,8,32,1,0,none,draft
point_alpha_corridor,7,32,8,7,33,1,0,none,draft
point_alpha_corridor,15,32,2,16,32,1,0,none,draft
point_alpha_corridor,15,32,16,14,33,1,0,none,draft
point_alpha_corridor,21,32,2,22,32,0,1,none,draft
point_alpha_corridor,22,32,8,22,33,0,1,none,draft
point_alpha_corridor,23,32,2,24,32,1,0,none,draft
point_alpha_corridor,23,32,8,23,33,0,1,none,draft
point_alpha_corridor,23,32,16,22,33,0,1,none,draft
point_alpha_corridor,24,32,8,24,33,1,0,none,draft
point_alpha_corridor,25,32,8,25,33,1,0,none,draft
point_alpha_corridor,25,32,16,24,33,1,0,none,draft
point_alpha_corridor,29,32,4,30,33,1,0,none,draft
point_alpha_corridor,31,32,4,32,33,0,2,none,draft
point_alpha_corridor,31,32,8,31,33,0,2,none,draft
point_alpha_corridor,32,32,8,32,33,0,2,none,draft
point_alpha_corridor,33,32,2,34,32,1,0,none,draft
point_alpha_corridor,33,32,16,32,33,1,0,none,draft
point_alpha_corridor,50,32,8,50,33,1,0,none,draft
point_alpha_corridor,51,32,4,52,33,0,1,none,draft
point_alpha_corridor,51,32,16,50,33,0,1,none,draft
point_alpha_corridor,52,32,8,52,33,0,1,none,draft
point_alpha_corridor,55,32,16,54,33,2,0,none,draft
point_alpha_corridor,59,32,2,60,32,2,0,none,draft
point_alpha_corridor,60,32,8,60,33,2,0,none,draft
point_alpha_corridor,61,32,2,62,32,0,3,none,draft
point_alpha_corridor,62,32,8,62,33,0,3,none,draft
point_alpha_corridor,77,32,4,78,33,0,1,none,draft
point_alpha_corridor,77,32,8,77,33,1,1,none,draft
point_alpha_corridor,78,32,8,78,33,0,1,none,draft
point_alpha_corridor,90,32,4,91,32,0,1,none,draft
point_alpha_corridor,90,32,8,90,33,0,1,none,draft
point_alpha_corridor,91,32,8,91,33,1,0,none,draft
point_alpha_corridor,3,33,2,4,33,0,1,none,draft
point_alpha_corridor,3,33,16,2,34,0,1,none,draft
point_alpha_corridor,5,33,4,6,34,1,0,none,draft
point_alpha_corridor,5,33,8,5,34,1,0,none,draft
point_alpha_corridor,6,33,8,6,34,1,0,none,draft
point_alpha_corridor,7,33,8,7,34,1,0,none,draft
point_alpha_corridor,14,33,8,14,34,1,0,none,draft
point_alpha_corridor,23,33,2,24,33,0,1,none,draft
point_alpha_corridor,24,33,8,24,34,0,1,none,draft
point_alpha_corridor,25,33,2,26,33,1,0,none,draft
point_alpha_corridor,25,33,4,26,34,0,1,none,draft
point_alpha_corridor,25,33,16,24,34,0,1,none,draft
point_alpha_corridor,26,33,4,27,33,1,0,none,draft
point_alpha_corridor,27,33,4,28,34,1,0,none,draft
point_alpha_corridor,27,33,8,27,34,0,1,none,draft
point_alpha_corridor,27,33,16,26,34,0,1,none,draft
point_alpha_corridor,28,33,4,29,33,1,0,none,draft
point_alpha_corridor,28,33,8,28,34,1,0,none,draft
point_alpha_corridor,29,33,2,30,33,1,0,none,draft
point_alpha_corridor,29,33,4,30,34,0,1,none,draft
point_alpha_corridor,29,33,16,28,34,0,1,none,draft
point_alpha_corridor,30,33,4,31,33,0,2,none,draft
point_alpha_corridor,30,33,8,30,34,1,2,none,draft
point_alpha_corridor,31,33,2,32,33,1,0,none,draft
point_alpha_corridor,31,33,16,30,34,1,0,none,draft
point_alpha_corridor,50,33,8,50,34,1,1,bridge,draft
point_alpha_corridor,51,33,8,51,34,1,0,none,draft
point_alpha_corridor,51,33,16,50,34,1,0,none,draft
point_alpha_corridor,54,33,8,54,34,2,0,none,draft
point_alpha_corridor,60,33,8,60,34,2,0,none,draft
point_alpha_corridor,62,33,8,62,34,0,3,none,draft
point_alpha_corridor,63,33,8,63,34,0,3,none,draft
point_alpha_corridor,77,33,8,77,34,1,1,none,draft
point_alpha_corridor,89,33,4,90,34,1,0,none,draft
point_alpha_corridor,89,33,8,89,34,1,0,none,draft
point_alpha_corridor,90,33,4,91,33,1,1,bridge,draft
point_alpha_corridor,90,33,8,90,34,1,1,none,draft
point_alpha_corridor,2,34,8,2,35,0,1,none,draft
point_alpha_corridor,5,34,16,4,35,1,0,none,draft
point_alpha_corridor,7,34,2,8,34,1,0,none,draft
point_alpha_corridor,8,34,8,8,35,1,0,none,draft
point_alpha_corridor,13,34,2,14,34,1,0,none,draft
point_alpha_corridor,13,34,8,13,35,1,0,none,draft
point_alpha_corridor,27,34,2,28,34,0,1,none,draft
point_alpha_corridor,29,34,2,30,34,1,0,none,draft
point_alpha_corridor,29,34,4,30,35,0,1,none,draft
point_alpha_corridor,29,34,8,29,35,0,1,none,draft
point_alpha_corridor,30,34,8,30,35,1,1,bridge,draft
point_alpha_corridor,49,34,2,50,34,0,1,none,draft
point_alpha_corridor,49,34,16,48,35,0,1,none,draft
point_alpha_corridor,51,34,8,51,35,1,0,none,draft
point_alpha_corridor,53,34,2,54,34,2,0,none,draft
point_alpha_corridor,53,34,16,52,35,2,0,none,draft
point_alpha_corridor,60,34,4,61,34,2,0,none,draft
point_alpha_corridor,61,34,8,61,35,2,0,none,draft
point_alpha_corridor,62,34,4,63,34,0,3,none,draft
point_alpha_corridor,63,34,8,63,35,0,3,none,draft
point_alpha_corridor,65,34,8,65,35,1,0,none,draft
point_alpha_corridor,77,34,4,78,35,0,1,none,draft
point_alpha_corridor,77,34,16,76,35,1,0,none,draft
point_alpha_corridor,79,34,16,78,35,0,1,none,draft
point_alpha_corridor,85,34,4,86,35,1,0,none,draft
point_alpha_corridor,89,34,2,90,34,0,1,none,draft
point_alpha_corridor,89,34,8,89,35,0,1,none,draft
point_alpha_corridor,89,34,16,88,35,1,0,none,draft
point_alpha_corridor,1,35,2,2,35,0,1,none,draft
point_alpha_corridor,1,35,16,0,36,0,1,none,draft
point_alpha_corridor,4,35,8,4,36,1,0,none,draft
point_alpha_corridor,8,35,8,8,36,1,0,none,draft
point_alpha_corridor,13,35,8,13,36,1,0,none,draft
point_alpha_corridor,29,35,2,30,35,1,0,none,draft
point_alpha_corridor,29,35,8,29,36,1,1,none,draft
point_alpha_corridor,30,35,4,31,35,1,0,none,draft
point_alpha_corridor,31,35,16,30,36,1,0,none,draft
point_alpha_corridor,47,35,2,48,35,0,1,none,draft
point_alpha_corridor,47,35,16,46,36,0,1,none,draft
point_alpha_corridor,51,35,2,52,35,2,0,none,draft
point_alpha_corridor,51,35,8,51,36,2,0,none,draft
point_alpha_corridor,61,35,8,61,36,2,0,none,draft
point_alpha_corridor,63,35,16,62,36,0,3,none,draft
point_alpha_corridor,65,35,8,65,36,1,1,bridge,draft
point_alpha_corridor,76,35,8,76,36,1,0,none,draft
point_alpha_corridor,86,35,8,86,36,1,0,none,draft
point_alpha_corridor,87,35,2,88,35,1,0,none,draft
point_alpha_corridor,87,35,4,88,36,1,0,none,draft
point_alpha_corridor,87,35,8,87,36,1,0,none,draft
point_alpha_corridor,89,35,8,89,36,0,1,none,draft
point_alpha_corridor,3,36,2,4,36,1,0,none,draft
point_alpha_corridor,3,36,16,2,37,1,0,none,draft
point_alpha_corridor,8,36,8,8,37,1,0,none,draft
point_alpha_corridor,9,36,8,9,37,1,0,none,draft
point_alpha_corridor,9,36,16,8,37,1,0,none,draft
point_alpha_corridor,13,36,16,12,37,1,0,none,draft
point_alpha_corridor,29,36,8,29,37,1,0,none,draft
point_alpha_corridor,29,36,16,28,37,0,1,none,draft
point_alpha_corridor,30,36,8,30,37,1,0,none,draft
point_alpha_corridor,45,36,4,46,37,0,1,none,draft
point_alpha_corridor,45,36,8,45,37,0,1,none,draft
point_alpha_corridor,46,36,8,46,37,0,1,none,draft
point_alpha_corridor,50,36,4,51,36,2,0,none,draft
point_alpha_corridor,50,36,8,50,37,2,0,none,draft
point_alpha_corridor,61,36,4,62,37,2,0,none,draft
point_alpha_corridor,62,36,4,63,36,0,3,none,draft
point_alpha_corridor,63,36,4,64,37,0,1,none,draft
point_alpha_corridor,63,36,8,63,37,0,3,none,draft
point_alpha_corridor,64,36,4,65,36,1,0,none,draft
point_alpha_corridor,64,36,8,64,37,1,0,none,draft
point_alpha_corridor,65,36,2,66,36,1,0,none,draft
point_alpha_corridor,65,36,4,66,37,0,1,none,draft
point_alpha_corridor,65,36,16,64,37,1,1,none,draft
point_alpha_corridor,66,36,4,67,36,1,0,none,draft
point_alpha_corridor,67,36,8,67,37,0,1,none,draft
point_alpha_corridor,67,36,16,66,37,0,1,none,draft
point_alpha_corridor,75,36,4,76,37,1,0,none,draft
point_alpha_corridor,75,36,8,75,37,1,0,none,draft
point_alpha_corridor,76,36,8,76,37,1,0,none,draft
point_alpha_corridor,86,36,8,86,37,1,0,none,draft
point_alpha_corridor,87,36,16,86,37,1,0,none,draft
point_alpha_corridor,88,36,8,88,37,1,0,none,draft
point_alpha_corridor,89,36,2,90,36,0,1,none,draft
point_alpha_corridor,90,36,8,90,37,0,1,none,draft
point_alpha_corridor,2,37,8,2,38,1,0,none,draft
point_alpha_corridor,9,37,4,10,38,1,0,none,draft
point_alpha_corridor,12,37,8,12,38,1,0,none,draft
point_alpha_corridor,23,37,2,24,37,0,1,none,draft
point_alpha_corridor,24,37,4,25,37,0,1,none,draft
point_alpha_corridor,25,37,2,26,37,0,1,none,draft
point_alpha_corridor,26,37,4,27,37,0,1,none,draft
point_alpha_corridor,27,37,2,28,37,0,1,none,draft
point_alpha_corridor,28,37,4,29,37,1,0,none,draft
point_alpha_corridor,28,37,8,28,38,1,1,none,draft
point_alpha_corridor,30,37,4,31,37,1,0,none,draft
point_alpha_corridor,31,37,4,32,38,1,0,none,draft
point_alpha_corridor,45,37,8,45,38,0,1,none,draft
point_alpha_corridor,50,37,8,50,38,2,0,none,draft
point_alpha_corridor,62,37,4,63,37,2,0,none,draft
point_alpha_corridor,62,37,8,62,38,1,0,none,draft
point_alpha_corridor,63,37,2,64,37,1,3,bridge,draft
point_alpha_corridor,63,37,4,64,38,0,2,none,draft
point_alpha_corridor,63,37,8,63,38,2,0,none,draft
point_alpha_corridor,64,37,8,64,38,1,1,bridge,draft
point_alpha_corridor,67,37,8,67,38,0,1,none,draft
point_alpha_corridor,75,37,16,74,38,1,0,none,draft
point_alpha_corridor,85,37,4,86,38,1,0,none,draft
point_alpha_corridor,85,37,8,85,38,1,0,none,draft
point_alpha_corridor,86,37,8,86,38,1,0,none,draft
point_alpha_corridor,88,37,4,89,37,1,0,none,draft
point_alpha_corridor,1,38,2,2,38,1,0,none,draft
point_alpha_corridor,1,38,8,1,39,1,0,none,draft
point_alpha_corridor,10,38,4,11,38,1,0,none,draft
point_alpha_corridor,11,38,4,12,39,1,0,none,draft
point_alpha_corridor,11,38,8,11,39,1,0,none,draft
point_alpha_corridor,12,38,8,12,39,1,0,none,draft
point_alpha_corridor,13,38,8,13,39,1,0,none,draft
point_alpha_corridor,13,38,16,12,39,1,0,none,draft
point_alpha_corridor,28,38,4,29,38,1,0,none,draft
point_alpha_corridor,28,38,8,28,39,0,1,none,draft
point_alpha_corridor,29,38,8,29,39,1,1,bridge,draft
point_alpha_corridor,29,38,16,28,39,0,1,none,draft
point_alpha_corridor,32,38,4,33,38,1,0,none,draft
point_alpha_corridor,33,38,8,33,39,1,0,none,draft
point_alpha_corridor,45,38,16,44,39,0,1,none,draft
point_alpha_corridor,49,38,2,50,38,2,0,none,draft
point_alpha_corridor,49,38,8,49,39,2,0,none,draft
point_alpha_corridor,61,38,2,62,38,1,0,none,draft
point_alpha_corridor,61,38,8,61,39,1,0,none,draft
point_alpha_corridor,63,38,2,64,38,0,2,none,draft
point_alpha_corridor,63,38,4,64,39,2,2,bridge,draft
point_alpha_corridor,63,38,8,63,39,0,2,none,draft
point_alpha_corridor,64,38,8,64,39,1,0,none,draft
point_alpha_corridor,67,38,2,68,38,0,1,none,draft
point_alpha_corridor,68,38,8,68,39,0,1,none,draft
point_alpha_corridor,69,38,8,69,39,0,1,none,draft
point_alpha_corridor,69,38,16,68,39,0,1,none,draft
point_alpha_corridor,73,38,4,74,39,1,0,none,draft
point_alpha_corridor,73,38,8,73,39,1,0,none,draft
point_alpha_corridor,74,38,8,74,39,1,0,none,draft
point_alpha_corridor,84,38,4,85,38,1,0,none,draft
point_alpha_corridor,84,38,8,84,39,1,0,none,draft
point_alpha_corridor,0,39,4,1,39,1,0,none,draft
point_alpha_corridor,0,39,8,0,40,1,0,none,draft
point_alpha_corridor,11,39,16,10,40,1,0,none,draft
point_alpha_corridor,28,39,4,29,39,1,0,none,draft
point_alpha_corridor,28,39,8,28,40,1,0,none,draft
point_alpha_corridor,29,39,2,30,39,0,1,none,draft
point_alpha_corridor,30,39,8,30,40,0,1,none,draft
point_alpha_corridor,33,39,2,34,39,1,0,none,draft
point_alpha_corridor,34,39,8,34,40,1,0,none,draft
point_alpha_corridor,44,39,8,44,40,0,1,none,draft
point_alpha_corridor,49,39,8,49,40,2,0,none,draft
point_alpha_corridor,61,39,8,61,40,1,0,none,draft
point_alpha_corridor,62,39,4,63,39,0,2,none,draft
point_alpha_corridor,62,39,8,62,40,0,2,none,draft
point_alpha_corridor,64,39,8,64,40,2,0,none,draft
point_alpha_corridor,69,39,2,70,39,0,1,none,draft
point_alpha_corridor,70,39,4,71,39,0,1,none,draft
point_alpha_corridor,71,39,2,72,39,1,1,bridge,draft
point_alpha_corridor,71,39,4,72,40,0,1,none,draft
point_alpha_corridor,71,39,8,71,40,1,0,none,draft
point_alpha_corridor,72,39,4,73,39,1,0,none,draft
point_alpha_corridor,73,39,2,74,39,1,0,none,draft
point_alpha_corridor,74,39,8,74,40,1,0,none,draft
point_alpha_corridor,75,39,4,76,40,0,1,none,draft
point_alpha_corridor,75,39,8,75,40,1,0,none,draft
point_alpha_corridor,75,39,16,74,40,1,1,bridge,draft
point_alpha_corridor,83,39,2,84,39,1,0,none,draft
point_alpha_corridor,83,39,16,82,40,1,0,none,draft
point_alpha_corridor,0,40,8,0,41,1,0,none,draft
point_alpha_corridor,9,40,2,10,40,1,0,none,draft
point_alpha_corridor,9,40,16,8,41,1,0,none,draft
point_alpha_corridor,28,40,8,28,41,1,0,none,draft
point_alpha_corridor,29,40,2,30,40,0,1,none,draft
point_alpha_corridor,29,40,8,29,41,0,1,none,draft
point_alpha_corridor,34,40,4,35,40,1,0,none,draft
point_alpha_corridor,35,40,4,36,41,1,0,none,draft
point_alpha_corridor,43,40,2,44,40,0,1,none,draft
point_alpha_corridor,43,40,8,43,41,0,1,none,draft
point_alpha_corridor,49,40,16,48,41,2,0,none,draft
point_alpha_corridor,60,40,4,61,40,1,0,none,draft
point_alpha_corridor,60,40,8,60,41,1,0,none,draft
point_alpha_corridor,61,40,4,62,41,0,2,none,draft
point_alpha_corridor,61,40,8,61,41,0,2,none,draft
point_alpha_corridor,62,40,8,62,41,0,2,none,draft
point_alpha_corridor,63,40,2,64,40,2,0,none,draft
point_alpha_corridor,63,40,8,63,41,2,0,none,draft
point_alpha_corridor,69,40,4,70,41,1,0,none,draft
point_alpha_corridor,69,40,16,68,41,1,0,none,draft
point_alpha_corridor,70,40,4,71,40,1,0,none,draft
point_alpha_corridor,70,40,8,70,41,1,0,none,draft
point_alpha_corridor,72,40,4,73,40,0,1,none,draft
point_alpha_corridor,73,40,2,74,40,0,1,none,draft
point_alpha_corridor,75,40,2,76,40,1,0,none,draft
point_alpha_corridor,76,40,4,77,40,0,1,none,draft
point_alpha_corridor,76,40,8,76,41,1,0,none,draft
point_alpha_corridor,77,40,4,78,41,0,1,none,draft
point_alpha_corridor,77,40,8,77,41,1,0,none,draft
point_alpha_corridor,77,40,16,76,41,1,0,none,draft
point_alpha_corridor,81,40,4,82,41,1,0,none,draft
point_alpha_corridor,81,40,8,81,41,1,0,none,draft
point_alpha_corridor,82,40,8,82,41,1,0,none,draft
point_alpha_corridor,0,41,8,0,42,1,0,none,draft
point_alpha_corridor,7,41,2,8,41,1,0,none,draft
point_alpha_corridor,7,41,16,6,42,1,0,none,draft
point_alpha_corridor,28,41,8,28,42,1,0,none,draft
point_alpha_corridor,29,41,8,29,42,0,1,none,draft
point_alpha_corridor,36,41,8,36,42,1,0,none,draft
point_alpha_corridor,43,41,8,43,42,0,1,none,draft
point_alpha_corridor,47,41,4,48,42,2,0,none,draft
point_alpha_corridor,47,41,8,47,42,2,0,none,draft
point_alpha_corridor,48,41,8,48,42,2,0,none,draft
point_alpha_corridor,60,41,8,60,42,1,0,none,draft
point_alpha_corridor,61,41,8,61,42,0,3,none,draft
point_alpha_corridor,63,41,16,62,42,2,0,none,draft
point_alpha_corridor,67,41,4,68,42,1,0,none,draft
point_alpha_corridor,67,41,8,67,42,1,0,none,draft
point_alpha_corridor,68,41,8,68,42,1,0,none,draft
point_alpha_corridor,77,41,2,78,41,1,0,none,draft
point_alpha_corridor,77,41,8,77,42,1,0,none,draft
point_alpha_corridor,78,41,4,79,41,1,1,bridge,draft
point_alpha_corridor,78,41,8,78,42,0,1,none,draft
point_alpha_corridor,79,41,2,80,41,1,0,none,draft
point_alpha_corridor,79,41,4,80,42,0,1,none,draft
point_alpha_corridor,79,41,16,78,42,0,1,none,draft
point_alpha_corridor,80,41,4,81,41,1,0,none,draft
point_alpha_corridor,81,41,8,81,42,0,1,none,draft
point_alpha_corridor,81,41,16,80,42,0,1,none,draft
point_alpha_corridor,0,42,8,0,43,1,0,none,draft
point_alpha_corridor,6,42,8,6,43,1,0,none,draft
point_alpha_corridor,28,42,8,28,43,1,0,none,draft
point_alpha_corridor,29,42,8,29,43,0,1,none,draft
point_alpha_corridor,36,42,4,37,42,1,0,none,draft
point_alpha_corridor,37,42,4,38,43,1,0,none,draft
point_alpha_corridor,43,42,16,42,43,0,1,none,draft
point_alpha_corridor,46,42,4,47,42,2,0,none,draft
point_alpha_corridor,46,42,8,46,43,2,0,none,draft
point_alpha_corridor,57,42,4,58,43,1,0,none,draft
point_alpha_corridor,57,42,16,56,43,1,0,none,draft
point_alpha_corridor,59,42,2,60,42,1,0,none,draft
point_alpha_corridor,59,42,8,59,43,1,0,none,draft
point_alpha_corridor,61,42,16,60,43,0,3,none,draft
point_alpha_corridor,62,42,8,62,43,2,0,none,draft
point_alpha_corridor,63,42,4,64,43,1,0,none,draft
point_alpha_corridor,63,42,8,63,43,1,0,none,draft
point_alpha_corridor,64,42,4,65,42,1,0,none,draft
point_alpha_corridor,64,42,8,64,43,1,0,none,draft
point_alpha_corridor,65,42,2,66,42,1,0,none,draft
point_alpha_corridor,66,42,4,67,42,1,0,none,draft
point_alpha_corridor,81,42,2,82,42,0,1,none,draft
point_alpha_corridor,82,42,8,82,43,0,1,none,draft
point_alpha_corridor,83,42,8,83,43,0,1,none,draft
point_alpha_corridor,83,42,16,82,43,0,1,none,draft
point_alpha_corridor,0,43,8,0,44,1,0,none,draft
point_alpha_corridor,6,43,8,6,44,1,0,none,draft
point_alpha_corridor,7,43,8,7,44,1,0,none,draft
point_alpha_corridor,7,43,16,6,44,1,0,none,draft
point_alpha_corridor,19,43,2,20,43,0,1,none,draft
point_alpha_corridor,19,43,16,18,44,0,1,none,draft
point_alpha_corridor,20,43,8,20,44,1,0,none,draft
point_alpha_corridor,28,43,8,28,44,1,0,none,draft
point_alpha_corridor,37,43,8,37,44,2,0,none,draft
point_alpha_corridor,38,43,4,39,43,1,0,none,draft
point_alpha_corridor,39,43,4,40,44,1,0,none,draft
point_alpha_corridor,40,43,4,41,43,1,0,none,draft
point_alpha_corridor,40,43,8,40,44,1,0,none,draft
point_alpha_corridor,41,43,2,42,43,1,1,none,draft
point_alpha_corridor,41,43,16,40,44,0,1,none,draft
point_alpha_corridor,42,43,4,43,43,1,1,bridge,draft
point_alpha_corridor,43,43,8,43,44,1,0,none,draft
point_alpha_corridor,45,43,2,46,43,2,0,none,draft
point_alpha_corridor,45,43,4,46,44,1,0,none,draft
point_alpha_corridor,45,43,16,44,44,2,0,none,draft
point_alpha_corridor,47,43,4,48,44,1,0,none,draft
point_alpha_corridor,47,43,16,46,44,1,0,none,draft
point_alpha_corridor,48,43,4,49,43,1,0,none,draft
point_alpha_corridor,48,43,8,48,44,1,0,none,draft
point_alpha_corridor,49,43,2,50,43,1,0,none,draft
point_alpha_corridor,50,43,4,51,43,1,0,none,draft
point_alpha_corridor,51,43,2,52,43,1,0,none,draft
point_alpha_corridor,52,43,8,52,44,1,0,none,draft
point_alpha_corridor,53,43,2,54,43,1,0,none,draft
point_alpha_corridor,53,43,16,52,44,1,0,none,draft
point_alpha_corridor,54,43,4,55,43,1,0,none,draft
point_alpha_corridor,55,43,2,56,43,1,0,none,draft
point_alpha_corridor,58,43,8,58,44,1,0,none,draft
point_alpha_corridor,59,43,8,59,44,1,1,bridge,draft
point_alpha_corridor,59,43,16,58,44,1,0,none,draft
point_alpha_corridor,60,43,8,60,44,0,3,none,draft
point_alpha_corridor,62,43,4,63,43,1,0,none,draft
point_alpha_corridor,62,43,8,62,44,2,0,none,draft
point_alpha_corridor,83,43,4,84,44,0,1,none,draft
point_alpha_corridor,0,44,4,1,44,1,0,none,draft
point_alpha_corridor,1,44,4,2,45,1,0,none,draft
point_alpha_corridor,7,44,8,7,45,1,0,none,draft
point_alpha_corridor,17,44,2,18,44,0,1,none,draft
point_alpha_corridor,17,44,16,16,45,0,1,none,draft
point_alpha_corridor,19,44,2,20,44,1,0,none,draft
point_alpha_corridor,19,44,16,18,45,1,0,none,draft
point_alpha_corridor,28,44,8,28,45,1,0,none,draft
point_alpha_corridor,35,44,2,36,44,2,0,none,draft
point_alpha_corridor,35,44,16,34,45,2,0,none,draft
point_alpha_corridor,36,44,4,37,44,2,0,none,draft
point_alpha_corridor,37,44,2,38,44,2,0,none,draft
point_alpha_corridor,37,44,4,38,45,0,1,none,draft
point_alpha_corridor,37,44,16,36,45,0,1,none,draft
point_alpha_corridor,38,44,4,39,44,2,0,none,draft
point_alpha_corridor,39,44,2,40,44,2,0,none,draft
point_alpha_corridor,39,44,4,40,45,0,1,none,draft
point_alpha_corridor,39,44,16,38,45,0,1,none,draft
point_alpha_corridor,40,44,4,41,44,2,1,bridge,draft
point_alpha_corridor,40,44,8,40,45,0,1,none,draft
point_alpha_corridor,41,44,2,42,44,2,0,none,draft
point_alpha_corridor,42,44,8,42,45,2,0,none,draft
point_alpha_corridor,43,44,2,44,44,2,0,none,draft
point_alpha_corridor,43,44,4,44,45,1,0,none,draft
point_alpha_corridor,43,44,16,42,45,2,0,none,draft
point_alpha_corridor,59,44,2,60,44,1,3,bridge,draft
point_alpha_corridor,59,44,8,59,45,0,1,none,draft
point_alpha_corridor,60,44,4,61,44,1,0,none,draft
point_alpha_corridor,60,44,8,60,45,1,3,none,draft
point_alpha_corridor,61,44,2,62,44,1,0,none,draft
point_alpha_corridor,61,44,8,61,45,0,3,none,draft
point_alpha_corridor,61,44,16,60,45,0,3,none,draft
point_alpha_corridor,62,44,8,62,45,2,0,none,draft
point_alpha_corridor,84,44,4,85,44,0,1,none,draft
point_alpha_corridor,85,44,8,85,45,0,1,none,draft
point_alpha_corridor,89,44,4,90,45,0,1,none,draft
point_alpha_corridor,89,44,16,88,45,0,1,none,draft
point_alpha_corridor,91,44,8,91,45,0,1,none,draft
point_alpha_corridor,2,45,8,2,46,1,0,none,draft
point_alpha_corridor,3,45,8,3,46,1,0,none,draft
point_alpha_corridor,3,45,16,2,46,1,0,none,draft
point_alpha_corridor,7,45,8,7,46,1,0,none,draft
point_alpha_corridor,15,45,2,16,45,0,1,none,draft
point_alpha_corridor,15,45,8,15,46,0,1,none,draft
point_alpha_corridor,17,45,2,18,45,1,0,none,draft
point_alpha_corridor,17,45,8,17,46,1,0,none,draft
point_alpha_corridor,28,45,8,28,46,1,0,none,draft
point_alpha_corridor,33,45,2,34,45,2,0,none,draft
point_alpha_corridor,33,45,16,32,46,2,0,none,draft
point_alpha_corridor,35,45,2,36,45,0,1,none,draft
point_alpha_corridor,35,45,8,35,46,0,1,none,draft
point_alpha_corridor,40,45,8,40,46,0,1,none,draft
point_alpha_corridor,44,45,8,44,46,1,0,none,draft
point_alpha_corridor,59,45,4,60,46,1,0,none,draft
point_alpha_corridor,59,45,8,59,46,1,1,none,draft
point_alpha_corridor,60,45,8,60,46,1,0,none,draft
point_alpha_corridor,61,45,16,60,46,0,3,none,draft
point_alpha_corridor,62,45,8,62,46,2,0,none,draft
point_alpha_corridor,85,45,2,86,45,0,1,none,draft
point_alpha_corridor,86,45,4,87,45,0,1,none,draft
