map_key,x,y,elevation_m,terrain_key,road_class,road_links,river_class,river_links,settlement_level,has_bridge,source_status,notes
point_alpha_corridor,22,19,341,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,23,19,381,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,24,19,360,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,25,19,338,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,26,19,310,clear,1,9,0,0,0,0,draft,
point_alpha_corridor,27,19,273,clear,2,11,3,9,0,0,draft,
point_alpha_corridor,28,19,299,urban,1,17,0,0,1,0,draft,
point_alpha_corridor,29,19,305,clear,0,0,1,3,0,0,draft,
point_alpha_corridor,30,19,319,woods,0,0,1,20,0,0,draft,
point_alpha_corridor,31,19,338,woods,1,10,1,40,0,0,draft,
point_alpha_corridor,32,19,350,woods,1,25,1,12,0,0,draft,
point_alpha_corridor,33,19,380,woods,0,0,1,40,0,0,draft,
point_alpha_corridor,34,19,389,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,35,19,461,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,36,19,445,woods,1,12,0,0,0,0,draft,
point_alpha_corridor,37,19,463,clear,1,33,0,0,0,0,draft,
point_alpha_corridor,38,19,486,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,39,19,495,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,0,20,374,woods,1,9,0,0,0,0,draft,
point_alpha_corridor,1,20,421,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,2,20,422,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,3,20,416,clear,1,10,0,0,0,0,draft,
point_alpha_corridor,4,20,431,clear,1,17,0,0,0,0,draft,
point_alpha_corridor,5,20,420,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,6,20,383,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,7,20,375,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,8,20,445,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,9,20,459,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,10,20,400,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,11,20,384,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,12,20,339,clear,1,9,1,12,0,0,draft,
point_alpha_corridor,13,20,332,clear,0,0,1,33,0,0,draft,
point_alpha_corridor,14,20,347,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,15,20,366,clear,1,5,0,0,0,0,draft,
point_alpha_corridor,16,20,392,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,17,20,386,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,18,20,328,clear,0,0,1,12,0,0,draft,
point_alpha_corridor,19,20,319,woods,0,0,1,33,0,0,draft,
point_alpha_corridor,20,20,362,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,21,20,351,woods,2,17,0,0,0,0,draft,
point_alpha_corridor,22,20,361,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,23,20,398,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,24,20,396,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,25,20,364,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,26,20,308,clear,1,9,3,12,0,0,draft,
point_alpha_corridor,27,20,276,clear,2,9,2,33,0,0,draft,
point_alpha_corridor,28,20,306,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,29,20,321,clear,1,10,0,0,0,0,draft,
point_alpha_corridor,30,20,323,clear,1,20,0,0,0,0,draft,
point_alpha_corridor,31,20,328,clear,1,33,1,3,0,0,draft,
point_alpha_corridor,32,20,342,clear,1,5,1,17,0,0,draft,
point_alpha_corridor,33,20,359,clear,1,42,1,9,0,0,draft,
point_alpha_corridor,34,20,399,woods,1,28,0,0,0,0,draft,
point_alpha_corridor,35,20,425,woods,1,34,0,0,0,0,draft,
point_alpha_corridor,36,20,458,woods,1,17,0,0,0,0,draft,
point_alpha_corridor,37,20,491,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,38,20,521,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,39,20,550,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,0,21,353,woods,1,9,0,0,0,0,draft,
point_alpha_corridor,1,21,367,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,2,21,377,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,3,21,403,woods,1,9,0,0,0,0,draft,
point_alpha_corridor,4,21,447,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,5,21,432,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,6,21,364,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,7,21,358,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,8,21,389,woods,1,8,1,8,0,0,draft,
point_alpha_corridor,9,21,404,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,10,21,440,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,11,21,440,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,12,21,368,woods,1,9,1,9,0,0,draft,
point_alpha_corridor,13,21,354,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,14,21,350,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,15,21,350,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,16,21,364,clear,1,36,0,0,0,0,draft,
point_alpha_corridor,17,21,364,clear,1,42,0,0,0,0,draft,
point_alpha_corridor,18,21,324,urban,1,24,1,9,3,0,draft,
point_alpha_corridor,19,21,329,urban,2,10,0,0,3,0,draft,
point_alpha_corridor,20,21,354,clear,2,18,0,0,0,0,draft,
point_alpha_corridor,21,21,370,clear,1,10,0,0,0,0,draft,
point_alpha_corridor,22,21,390,clear,1,24,0,0,0,0,draft,
point_alpha_corridor,23,21,403,woods,1,18,0,0,0,0,draft,
point_alpha_corridor,24,21,360,clear,1,20,0,0,0,0,draft,
point_alpha_corridor,25,21,316,urban,1,42,0,0,2,0,draft,
point_alpha_corridor,26,21,282,clear,1,17,3,9,0,0,draft,
point_alpha_corridor,27,21,281,clear,2,11,0,0,0,0,draft,
point_alpha_corridor,28,21,301,clear,1,20,0,0,0,0,draft,
point_alpha_corridor,29,21,322,clear,1,33,0,0,0,0,draft,
point_alpha_corridor,30,21,334,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,31,21,333,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,32,21,349,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,33,21,367,clear,1,1,1,3,0,0,draft,
point_alpha_corridor,34,21,392,clear,1,1,1,20,0,0,draft,
point_alpha_corridor,35,21,425,woods,0,0,1,34,0,0,draft,
point_alpha_corridor,36,21,463,woods,0,0,1,24,0,0,draft,
point_alpha_corridor,37,21,530,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,38,21,594,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,39,21,638,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,0,22,338,clear,1,5,0,0,0,0,draft,
point_alpha_corridor,1,22,336,clear,1,40,0,0,0,0,draft,
point_alpha_corridor,2,22,359,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,3,22,376,woods,1,9,0,0,0,0,draft,
point_alpha_corridor,4,22,379,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,5,22,376,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,6,22,345,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,7,22,344,clear,1,10,1,18,0,0,draft,
point_alpha_corridor,8,22,365,clear,1,17,1,17,0,0,draft,
point_alpha_corridor,9,22,406,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,10,22,489,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,11,22,496,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,12,22,408,woods,1,9,1,1,0,0,draft,
point_alpha_corridor,13,22,414,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,14,22,364,woods,2,12,0,0,0,0,draft,
point_alpha_corridor,15,22,336,clear,2,34,1,10,0,0,draft,
point_alpha_corridor,16,22,335,clear,2,20,1,20,0,0,draft,
point_alpha_corridor,17,22,325,clear,2,35,1,42,0,0,draft,
point_alpha_corridor,18,22,326,urban,2,21,1,17,3,0,draft,
point_alpha_corridor,19,22,334,urban,2,43,0,0,3,0,draft,
point_alpha_corridor,20,22,357,clear,1,20,0,0,0,0,draft,
point_alpha_corridor,21,22,391,clear,1,33,0,0,0,0,draft,
point_alpha_corridor,22,22,399,woods,1,3,0,0,0,0,draft,
point_alpha_corridor,23,22,380,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,24,22,315,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,25,22,295,urban,1,3,1,10,3,0,draft,
point_alpha_corridor,26,22,282,urban,1,28,3,25,3,0,draft,
point_alpha_corridor,27,22,283,urban,2,41,0,0,2,0,draft,
point_alpha_corridor,28,22,316,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,29,22,354,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,30,22,358,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,31,22,353,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,32,22,367,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,33,22,377,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,34,22,404,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,35,22,458,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,36,22,498,woods,0,0,1,5,0,0,draft,
point_alpha_corridor,37,22,554,woods,0,0,1,34,0,0,draft,
point_alpha_corridor,38,22,633,woods,0,0,1,20,0,0,draft,
point_alpha_corridor,39,22,674,woods,0,0,1,32,0,0,draft,
point_alpha_corridor,0,23,330,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,1,23,318,clear,1,9,0,0,0,0,draft,
point_alpha_corridor,2,23,358,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,3,23,367,woods,1,9,0,0,0,0,draft,
point_alpha_corridor,4,23,352,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,5,23,343,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,6,23,328,clear,1,12,1,10,0,0,draft,
point_alpha_corridor,7,23,343,clear,1,33,0,0,0,0,draft,
point_alpha_corridor,8,23,367,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,9,23,410,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,10,23,440,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,11,23,428,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,12,23,394,woods,2,13,0,0,0,0,draft,
point_alpha_corridor,13,23,392,woods,2,34,0,0,0,0,draft,
point_alpha_corridor,14,23,357,clear,2,17,0,0,0,0,draft,
point_alpha_corridor,15,23,342,clear,0,0,1,9,0,0,draft,
point_alpha_corridor,16,23,348,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,17,23,339,clear,0,0,1,9,0,0,draft,
point_alpha_corridor,18,23,340,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,19,23,363,clear,1,5,0,0,0,0,draft,
point_alpha_corridor,20,23,386,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,21,23,415,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,22,23,386,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,23,23,333,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,24,23,310,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,25,23,291,urban,1,10,1,9,3,0,draft,
point_alpha_corridor,26,23,289,urban,2,29,3,9,3,0,draft,
point_alpha_corridor,27,23,289,clear,2,33,0,0,0,0,draft,
point_alpha_corridor,28,23,342,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,29,23,418,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,30,23,407,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,31,23,404,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,32,23,421,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,33,23,416,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,34,23,424,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,35,23,479,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,36,23,555,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,37,23,612,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,38,23,658,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,39,23,686,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,0,24,318,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,1,24,311,clear,1,9,0,0,0,0,draft,
point_alpha_corridor,2,24,335,woods,1,12,0,0,0,0,draft,
point_alpha_corridor,3,24,354,woods,1,33,0,0,0,0,draft,
point_alpha_corridor,4,24,333,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,5,24,323,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,6,24,317,clear,1,9,1,9,0,0,draft,
point_alpha_corridor,7,24,337,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,8,24,355,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,9,24,377,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,10,24,385,woods,2,12,0,0,0,0,draft,
point_alpha_corridor,11,24,370,woods,2,34,0,0,0,0,draft,
point_alpha_corridor,12,24,390,woods,2,17,0,0,0,0,draft,
point_alpha_corridor,13,24,401,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,14,24,367,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,15,24,359,clear,0,0,1,1,0,0,draft,
point_alpha_corridor,16,24,355,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,17,24,359,clear,0,0,1,9,0,0,draft,
point_alpha_corridor,18,24,374,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,19,24,393,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,20,24,401,clear,1,40,0,0,0,0,draft,
point_alpha_corridor,21,24,375,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,22,24,363,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,23,24,315,clear,1,10,0,0,0,0,draft,
point_alpha_corridor,24,24,297,clear,1,20,1,12,0,0,draft,
point_alpha_corridor,25,24,297,urban,1,37,3,43,3,0,draft,
point_alpha_corridor,26,24,286,clear,2,9,3,17,0,0,draft,
point_alpha_corridor,27,24,300,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,28,24,357,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,29,24,456,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,30,24,441,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,31,24,438,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,32,24,445,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,33,24,467,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,34,24,476,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,35,24,512,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,36,24,579,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,37,24,651,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,38,24,687,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,39,24,653,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,0,25,308,clear,1,12,0,0,0,0,draft,
point_alpha_corridor,1,25,314,clear,1,35,0,0,0,0,draft,
point_alpha_corridor,2,25,338,clear,1,29,0,0,0,0,draft,
point_alpha_corridor,3,25,344,clear,1,34,0,0,0,0,draft,
point_alpha_corridor,4,25,328,clear,1,24,0,0,0,0,draft,
point_alpha_corridor,5,25,324,clear,0,0,1,10,0,0,draft,
point_alpha_corridor,6,25,315,clear,1,9,1,17,0,0,draft,
point_alpha_corridor,7,25,343,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,8,25,337,clear,2,12,0,0,0,0,draft,
point_alpha_corridor,9,25,338,clear,2,42,0,0,0,0,draft,
point_alpha_corridor,10,25,347,clear,2,17,0,0,0,0,draft,
point_alpha_corridor,11,25,361,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,12,25,399,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,13,25,430,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,14,25,420,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,15,25,406,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,16,25,394,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,17,25,371,clear,0,0,1,9,0,0,draft,
point_alpha_corridor,18,25,381,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,19,25,392,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,20,25,380,clear,1,9,0,0,0,0,draft,
point_alpha_corridor,21,25,350,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,22,25,330,clear,1,12,0,0,0,0,draft,
point_alpha_corridor,23,25,304,clear,1,41,1,10,0,0,draft,
point_alpha_corridor,24,25,320,woods,0,0,1,17,0,0,draft,
point_alpha_corridor,25,25,290,clear,0,0,3,9,0,0,draft,
point_alpha_corridor,26,25,292,clear,2,45,0,0,0,0,draft,
point_alpha_corridor,27,25,306,clear,2,40,0,0,0,0,draft,
point_alpha_corridor,28,25,337,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,29,25,385,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,30,25,417,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,31,25,398,woods,1,8,0,0,0,0,draft,
point_alpha_corridor,32,25,409,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,33,25,407,woods,0,0,1,10,0,0,draft,
point_alpha_corridor,34,25,427,woods,0,0,1,20,0,0,draft,
point_alpha_corridor,35,25,439,woods,0,0,1,40,0,0,draft,
point_alpha_corridor,36,25,503,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,37,25,568,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,38,25,610,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,39,25,572,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,0,26,313,clear,2,5,0,0,0,0,draft,
point_alpha_corridor,1,26,325,clear,2,34,0,0,0,0,draft,
point_alpha_corridor,2,26,328,clear,2,29,0,0,0,0,draft,
point_alpha_corridor,3,26,339,clear,1,40,0,0,0,0,draft,
point_alpha_corridor,4,26,322,clear,1,13,0,0,0,0,draft,
point_alpha_corridor,5,26,305,clear,1,34,1,9,0,0,draft,
point_alpha_corridor,6,26,320,clear,2,29,0,0,0,0,draft,
point_alpha_corridor,7,26,320,clear,2,34,2,10,0,0,draft,
point_alpha_corridor,8,26,319,clear,2,17,2,28,0,0,draft,
point_alpha_corridor,9,26,329,clear,1,3,2,40,0,0,draft,
point_alpha_corridor,10,26,343,woods,1,20,0,0,0,0,draft,
point_alpha_corridor,11,26,359,woods,1,40,0,0,0,0,draft,
point_alpha_corridor,12,26,375,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,13,26,418,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,14,26,487,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,15,26,474,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,16,26,438,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,17,26,401,woods,0,0,1,17,0,0,draft,
point_alpha_corridor,18,26,397,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,19,26,394,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,20,26,388,clear,1,9,0,0,0,0,draft,
point_alpha_corridor,21,26,357,clear,1,10,0,0,0,0,draft,
point_alpha_corridor,22,26,329,clear,1,17,0,0,0,0,draft,
point_alpha_corridor,23,26,313,woods,1,9,1,9,0,0,draft,
point_alpha_corridor,24,26,366,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,25,26,296,woods,0,0,3,9,0,0,draft,
point_alpha_corridor,26,26,297,clear,1,9,0,0,0,0,draft,
point_alpha_corridor,27,26,310,clear,2,11,0,0,0,0,draft,
point_alpha_corridor,28,26,323,clear,1,20,0,0,0,0,draft,
point_alpha_corridor,29,26,350,woods,1,34,0,0,0,0,draft,
point_alpha_corridor,30,26,370,woods,1,20,1,12,0,0,draft,
point_alpha_corridor,31,26,350,woods,1,35,1,34,0,0,draft,
point_alpha_corridor,32,26,364,clear,1,20,1,20,0,0,draft,
point_alpha_corridor,33,26,398,clear,1,34,1,33,0,0,draft,
point_alpha_corridor,34,26,421,clear,1,20,0,0,0,0,draft,
point_alpha_corridor,35,26,433,clear,1,34,1,3,0,0,draft,
point_alpha_corridor,36,26,426,woods,1,20,1,20,0,0,draft,
point_alpha_corridor,37,26,466,woods,1,36,1,40,0,0,draft,
point_alpha_corridor,38,26,513,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,39,26,490,woods,1,16,0,0,0,0,draft,
point_alpha_corridor,0,27,318,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,1,27,317,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,2,27,307,clear,2,13,0,0,0,1,draft,
point_alpha_corridor,3,27,325,clear,2,41,0,0,0,1,draft,
point_alpha_corridor,4,27,318,clear,2,13,0,0,0,0,draft,
point_alpha_corridor,5,27,298,clear,2,34,2,11,0,0,draft,
point_alpha_corridor,6,27,308,clear,2,17,2,20,0,0,draft,
point_alpha_corridor,7,27,320,clear,0,0,2,33,0,0,draft,
point_alpha_corridor,8,27,332,clear,0,0,2,1,0,0,draft,
point_alpha_corridor,9,27,338,woods,0,0,2,3,0,0,draft,
point_alpha_corridor,10,27,346,woods,0,0,2,20,0,0,draft,
point_alpha_corridor,11,27,348,woods,1,9,2,40,0,0,draft,
point_alpha_corridor,12,27,372,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,13,27,430,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,14,27,504,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,15,27,506,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,16,27,439,woods,0,0,1,2,0,0,draft,
point_alpha_corridor,17,27,433,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,18,27,398,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,19,27,377,clear,1,18,0,0,0,0,draft,
point_alpha_corridor,20,27,363,clear,1,29,0,0,0,0,draft,
point_alpha_corridor,21,27,345,clear,1,33,0,0,0,0,draft,
point_alpha_corridor,22,27,332,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,23,27,318,woods,1,9,1,9,0,0,draft,
point_alpha_corridor,24,27,352,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,25,27,333,woods,0,0,2,3,0,0,draft,
point_alpha_corridor,26,27,298,clear,1,5,2,28,0,0,draft,
point_alpha_corridor,27,27,304,clear,2,41,1,34,0,0,draft,
point_alpha_corridor,28,27,326,clear,0,0,1,20,0,0,draft,
point_alpha_corridor,29,27,338,clear,0,0,1,34,0,0,draft,
point_alpha_corridor,30,27,350,clear,0,0,1,17,0,0,draft,
point_alpha_corridor,31,27,365,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,32,27,393,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,33,27,436,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,34,27,471,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,35,27,504,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,36,27,510,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,37,27,478,woods,0,0,1,3,0,0,draft,
point_alpha_corridor,38,27,465,woods,1,38,1,20,0,0,draft,
point_alpha_corridor,39,27,501,woods,1,40,1,40,0,0,draft,
point_alpha_corridor,0,28,309,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,1,28,294,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,2,28,303,clear,2,5,0,0,0,0,draft,
point_alpha_corridor,3,28,315,clear,2,55,0,0,0,1,draft,
point_alpha_corridor,4,28,310,clear,2,17,0,0,0,1,draft,
point_alpha_corridor,5,28,294,clear,1,10,2,9,0,0,draft,
point_alpha_corridor,6,28,324,clear,1,20,0,0,0,0,draft,
point_alpha_corridor,7,28,334,clear,1,34,0,0,0,0,draft,
point_alpha_corridor,8,28,350,clear,1,20,0,0,0,0,draft,
point_alpha_corridor,9,28,373,woods,1,34,0,0,0,0,draft,
point_alpha_corridor,10,28,380,woods,1,20,0,0,0,0,draft,
point_alpha_corridor,11,28,359,clear,1,43,2,9,0,0,draft,
point_alpha_corridor,12,28,387,clear,1,24,0,0,0,0,draft,
point_alpha_corridor,13,28,458,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,14,28,523,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,15,28,508,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,16,28,452,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,17,28,413,woods,1,10,0,0,0,0,draft,
point_alpha_corridor,18,28,378,clear,1,18,0,0,0,0,draft,
point_alpha_corridor,19,28,377,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,20,28,368,clear,1,5,0,0,0,0,draft,
point_alpha_corridor,21,28,346,clear,1,40,0,0,0,0,draft,
point_alpha_corridor,22,28,338,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,23,28,336,woods,1,9,1,9,0,0,draft,
point_alpha_corridor,24,28,368,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,25,28,413,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,26,28,333,clear,0,0,2,5,0,0,draft,
point_alpha_corridor,27,28,300,clear,2,5,2,40,0,0,draft,
point_alpha_corridor,28,28,323,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,29,28,342,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,30,28,349,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,31,28,369,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,32,28,432,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,33,28,503,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,34,28,543,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,35,28,579,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,36,28,609,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,37,28,566,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,38,28,517,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,39,28,494,woods,1,1,1,9,0,0,draft,
point_alpha_corridor,0,29,288,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,1,29,303,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,2,29,308,clear,1,10,0,0,0,0,draft,
point_alpha_corridor,3,29,304,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,4,29,291,urban,1,44,2,12,1,0,draft,
point_alpha_corridor,5,29,295,urban,1,33,2,33,3,0,draft,
point_alpha_corridor,6,29,317,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,7,29,338,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,8,29,369,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,9,29,432,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,10,29,432,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,11,29,380,clear,1,3,2,11,0,0,draft,
point_alpha_corridor,12,29,384,clear,1,25,1,20,0,0,draft,
point_alpha_corridor,13,29,425,woods,0,0,1,40,0,0,draft,
