map_key,x,y,neighbor_x,neighbor_y,river_class,crossing_type,source_status
point_alpha_corridor,71,52,71,53,1,none,derived
point_alpha_corridor,71,53,72,53,1,none,derived
point_alpha_corridor,71,67,71,68,3,none,derived
point_alpha_corridor,71,67,72,68,3,none,derived
point_alpha_corridor,72,26,72,27,1,none,derived
point_alpha_corridor,72,27,73,26,1,none,derived
point_alpha_corridor,72,40,72,41,1,none,derived
point_alpha_corridor,72,40,73,40,1,none,derived
point_alpha_corridor,72,53,72,54,1,none,derived
point_alpha_corridor,72,53,73,53,1,none,derived
point_alpha_corridor,72,67,72,68,3,none,derived
point_alpha_corridor,72,68,73,67,3,none,derived
point_alpha_corridor,72,68,73,68,3,none,derived
point_alpha_corridor,72,69,73,68,3,none,derived
point_alpha_corridor,73,26,73,27,1,none,derived
point_alpha_corridor,73,26,74,27,1,none,derived
point_alpha_corridor,73,39,73,40,1,none,derived
point_alpha_corridor,73,40,74,40,1,none,derived
point_alpha_corridor,73,51,73,52,1,bridge,derived
point_alpha_corridor,73,52,73,53,1,none,derived
point_alpha_corridor,73,52,74,53,1,none,derived
point_alpha_corridor,73,68,73,69,3,none,derived
point_alpha_corridor,73,69,74,69,3,none,derived
point_alpha_corridor,74,26,74,27,1,none,derived
point_alpha_corridor,74,27,75,26,1,none,derived
point_alpha_corridor,74,40,74,41,1,none,derived
point_alpha_corridor,74,40,75,39,1,bridge,derived
point_alpha_corridor,74,40,75,40,1,none,derived
point_alpha_corridor,74,52,74,53,1,none,derived
point_alpha_corridor,74,52,75,52,1,none,derived
point_alpha_corridor,74,69,74,70,3,none,derived
point_alpha_corridor,74,70,75,69,3,none,derived
point_alpha_corridor,74,70,75,70,3,none,derived
point_alpha_corridor,74,71,75,70,3,none,derived
point_alpha_corridor,75,6,76,7,1,none,derived
point_alpha_corridor,75,7,76,7,1,none,derived
point_alpha_corridor,75,7,76,8,1,none,derived
point_alpha_corridor,75,8,76,8,1,none,derived
point_alpha_corridor,75,8,76,9,1,none,derived
point_alpha_corridor,75,9,76,9,1,none,derived
point_alpha_corridor,75,9,76,10,1,none,derived
point_alpha_corridor,75,10,76,10,1,none,derived
point_alpha_corridor,75,26,75,27,1,none,derived
point_alpha_corridor,75,26,76,27,1,none,derived
point_alpha_corridor,75,39,75,40,1,none,derived
point_alpha_corridor,75,39,76,40,1,none,derived
point_alpha_corridor,75,51,75,52,1,none,derived
point_alpha_corridor,75,51,76,52,1,none,derived
point_alpha_corridor,75,69,76,69,3,bridge,derived
point_alpha_corridor,75,70,75,71,2,none,derived
point_alpha_corridor,75,71,76,71,2,none,derived
point_alpha_corridor,76,5,77,5,1,none,derived
point_alpha_corridor,76,6,76,7,1,none,derived
point_alpha_corridor,76,6,77,5,1,none,derived
point_alpha_corridor,76,6,77,6,1,none,derived
point_alpha_corridor,76,10,76,11,1,none,derived
point_alpha_corridor,76,11,77,10,1,none,derived
point_alpha_corridor,76,11,77,11,1,none,derived
point_alpha_corridor,76,12,77,11,1,none,derived
point_alpha_corridor,76,12,77,12,1,none,derived
point_alpha_corridor,76,13,77,12,1,none,derived
point_alpha_corridor,76,13,77,13,1,none,derived
point_alpha_corridor,76,14,77,13,1,none,derived
point_alpha_corridor,76,14,77,14,1,none,derived
point_alpha_corridor,76,15,77,14,1,none,derived
point_alpha_corridor,76,15,77,15,1,none,derived
point_alpha_corridor,76,16,77,15,1,none,derived
point_alpha_corridor,76,16,77,16,1,none,derived
point_alpha_corridor,76,17,77,16,1,none,derived
point_alpha_corridor,76,17,77,17,1,none,derived
point_alpha_corridor,76,18,77,17,1,none,derived
point_alpha_corridor,76,26,76,27,1,none,derived
point_alpha_corridor,76,27,77,26,1,none,derived
point_alpha_corridor,76,39,76,40,1,none,derived
point_alpha_corridor,76,40,77,39,1,none,derived
point_alpha_corridor,76,40,77,40,1,none,derived
point_alpha_corridor,76,41,77,40,1,none,derived
point_alpha_corridor,76,51,76,52,1,none,derived
point_alpha_corridor,76,52,77,51,1,none,derived
point_alpha_corridor,76,71,76,72,2,none,derived
point_alpha_corridor,76,71,77,71,2,none,derived
point_alpha_corridor,77,3,78,4,1,none,derived
point_alpha_corridor,77,4,77,5,1,none,derived
point_alpha_corridor,77,4,78,4,1,none,derived
point_alpha_corridor,77,4,78,5,1,none,derived
point_alpha_corridor,77,17,77,18,1,none,derived
point_alpha_corridor,77,18,78,18,1,none,derived
point_alpha_corridor,77,18,78,19,1,none,derived
point_alpha_corridor,77,19,78,19,1,none,derived
point_alpha_corridor,77,26,77,27,1,none,derived
point_alpha_corridor,77,27,78,27,1,bridge,derived
point_alpha_corridor,77,27,78,28,1,none,derived
point_alpha_corridor,77,28,78,28,1,none,derived
point_alpha_corridor,77,30,78,31,1,none,derived
point_alpha_corridor,77,31,78,31,1,none,derived
point_alpha_corridor,77,31,78,32,1,none,derived
point_alpha_corridor,77,32,78,32,1,none,derived
point_alpha_corridor,77,32,78,33,1,none,derived
point_alpha_corridor,77,33,78,33,1,none,derived
point_alpha_corridor,77,33,78,34,1,none,derived
point_alpha_corridor,77,34,78,34,1,none,derived
point_alpha_corridor,77,34,78,35,1,none,derived
point_alpha_corridor,77,35,78,35,1,none,derived
point_alpha_corridor,77,40,77,41,1,none,derived
point_alpha_corridor,77,41,78,41,1,none,derived
point_alpha_corridor,77,41,78,42,1,none,derived
point_alpha_corridor,77,42,78,42,1,none,derived
point_alpha_corridor,77,51,77,52,1,none,derived
point_alpha_corridor,77,51,78,52,1,none,derived
point_alpha_corridor,77,70,77,71,2,none,derived
point_alpha_corridor,77,71,78,71,2,none,derived
point_alpha_corridor,78,3,78,4,1,none,derived
point_alpha_corridor,78,3,79,3,1,none,derived
point_alpha_corridor,78,19,78,20,1,none,derived
point_alpha_corridor,78,20,79,19,1,none,derived
point_alpha_corridor,78,28,78,29,1,none,derived
point_alpha_corridor,78,29,79,28,1,none,derived
point_alpha_corridor,78,29,79,29,1,none,derived
point_alpha_corridor,78,30,78,31,1,none,derived
point_alpha_corridor,78,30,79,29,1,none,derived
point_alpha_corridor,78,30,79,30,1,none,derived
point_alpha_corridor,78,35,78,36,1,none,derived
point_alpha_corridor,78,35,79,35,1,none,derived
point_alpha_corridor,78,41,79,41,1,bridge,derived
point_alpha_corridor,78,42,78,43,1,none,derived
point_alpha_corridor,78,42,79,42,1,none,derived
point_alpha_corridor,78,51,78,52,1,none,derived
point_alpha_corridor,78,51,79,51,1,none,derived
point_alpha_corridor,78,71,78,72,2,none,derived
point_alpha_corridor,78,72,79,71,2,none,derived
point_alpha_corridor,78,72,79,72,2,none,derived
point_alpha_corridor,78,73,79,72,2,none,derived
point_alpha_corridor,78,73,79,73,2,none,derived
point_alpha_corridor,78,74,79,73,2,none,derived
point_alpha_corridor,78,74,79,74,2,none,derived
point_alpha_corridor,78,75,79,74,2,none,derived
point_alpha_corridor,79,0,80,0,1,none,derived
point_alpha_corridor,79,0,80,1,1,none,derived
point_alpha_corridor,79,1,80,1,1,none,derived
point_alpha_corridor,79,1,80,2,1,none,derived
point_alpha_corridor,79,2,79,3,1,none,derived
point_alpha_corridor,79,2,80,2,1,none,derived
point_alpha_corridor,79,2,80,3,1,none,derived
point_alpha_corridor,79,19,79,20,1,none,derived
point_alpha_corridor,79,20,80,20,1,none,derived
point_alpha_corridor,79,41,79,42,1,none,derived
point_alpha_corridor,79,41,80,42,1,none,derived
point_alpha_corridor,79,50,79,51,1,none,derived
point_alpha_corridor,79,51,80,51,1,none,derived
point_alpha_corridor,79,74,79,75,2,none,derived
point_alpha_corridor,79,74,80,75,2,none,derived
point_alpha_corridor,80,20,80,21,1,none,derived
point_alpha_corridor,80,21,81,20,1,none,derived
point_alpha_corridor,80,41,80,42,1,none,derived
point_alpha_corridor,80,42,81,41,1,none,derived
point_alpha_corridor,80,51,80,52,1,none,derived
point_alpha_corridor,80,52,81,51,1,none,derived
point_alpha_corridor,80,74,80,75,2,none,derived
point_alpha_corridor,80,74,81,74,2,none,derived
point_alpha_corridor,81,0,82,0,1,none,derived
point_alpha_corridor,81,20,81,21,1,bridge,derived
point_alpha_corridor,81,21,82,21,1,none,derived
point_alpha_corridor,81,41,81,42,1,none,derived
point_alpha_corridor,81,42,82,42,1,none,derived
point_alpha_corridor,81,51,81,52,1,none,derived
point_alpha_corridor,81,52,82,52,1,none,derived
point_alpha_corridor,81,73,81,74,2,none,derived
point_alpha_corridor,81,74,82,74,2,none,derived
point_alpha_corridor,82,0,82,1,1,none,derived
point_alpha_corridor,82,0,83,0,1,none,derived
point_alpha_corridor,82,21,82,22,1,none,derived
point_alpha_corridor,82,22,83,21,1,none,derived
point_alpha_corridor,82,42,82,43,1,none,derived
point_alpha_corridor,82,43,83,42,1,none,derived
point_alpha_corridor,82,52,82,53,1,none,derived
point_alpha_corridor,82,52,83,51,1,bridge,derived
point_alpha_corridor,82,53,83,52,1,none,derived
point_alpha_corridor,82,74,82,75,2,none,derived
point_alpha_corridor,82,75,83,74,2,none,derived
point_alpha_corridor,82,75,83,75,2,none,derived
point_alpha_corridor,82,76,83,75,2,none,derived
point_alpha_corridor,82,76,83,76,2,none,derived
point_alpha_corridor,82,77,83,76,2,none,derived
point_alpha_corridor,82,77,83,77,2,none,derived
point_alpha_corridor,82,78,83,77,2,none,derived
point_alpha_corridor,82,78,83,78,2,none,derived
point_alpha_corridor,82,79,83,78,2,none,derived
point_alpha_corridor,82,79,83,79,2,none,derived
point_alpha_corridor,83,0,84,0,1,none,derived
point_alpha_corridor,83,21,83,22,1,none,derived
point_alpha_corridor,83,22,84,22,1,none,derived
point_alpha_corridor,83,42,83,43,1,none,derived
point_alpha_corridor,83,43,84,43,1,none,derived
point_alpha_corridor,83,43,84,44,1,none,derived
point_alpha_corridor,83,44,84,44,1,none,derived
point_alpha_corridor,83,52,83,53,1,none,derived
point_alpha_corridor,83,53,84,53,1,none,derived
point_alpha_corridor,84,0,84,1,1,none,derived
point_alpha_corridor,84,0,85,0,1,none,derived
point_alpha_corridor,84,22,84,23,1,none,derived
point_alpha_corridor,84,22,85,22,1,none,derived
point_alpha_corridor,84,44,84,45,1,none,derived
point_alpha_corridor,84,45,85,44,1,none,derived
point_alpha_corridor,84,53,84,54,1,none,derived
point_alpha_corridor,84,53,85,53,1,none,derived
point_alpha_corridor,85,0,86,0,1,none,derived
point_alpha_corridor,85,21,85,22,1,none,derived
point_alpha_corridor,85,44,85,45,1,none,derived
point_alpha_corridor,85,45,86,45,1,none,derived
point_alpha_corridor,85,52,85,53,1,none,derived
point_alpha_corridor,85,53,86,53,1,none,derived
point_alpha_corridor,85,53,86,54,1,none,derived
point_alpha_corridor,85,54,86,54,1,none,derived
point_alpha_corridor,86,0,86,1,1,none,derived
point_alpha_corridor,86,1,87,0,1,none,derived
point_alpha_corridor,86,45,86,46,1,none,derived
point_alpha_corridor,86,45,87,45,1,none,derived
point_alpha_corridor,86,54,86,55,1,none,derived
point_alpha_corridor,86,54,87,54,1,none,derived
point_alpha_corridor,87,0,87,1,1,none,derived
point_alpha_corridor,87,1,88,1,1,none,derived
point_alpha_corridor,87,44,87,45,1,none,derived
point_alpha_corridor,87,45,88,45,1,none,derived
point_alpha_corridor,87,53,87,54,1,none,derived
point_alpha_corridor,87,54,88,54,1,none,derived
point_alpha_corridor,88,1,88,2,1,none,derived
point_alpha_corridor,88,2,89,1,1,none,derived
point_alpha_corridor,88,35,89,35,1,none,derived
point_alpha_corridor,88,36,89,35,1,none,derived
point_alpha_corridor,88,45,88,46,1,none,derived
point_alpha_corridor,88,45,89,45,1,none,derived
point_alpha_corridor,88,54,88,55,1,none,derived
point_alpha_corridor,88,55,89,54,1,none,derived
point_alpha_corridor,89,1,89,2,1,none,derived
point_alpha_corridor,89,2,90,2,1,none,derived
point_alpha_corridor,89,2,90,3,1,none,derived
point_alpha_corridor,89,3,90,3,1,none,derived
point_alpha_corridor,89,33,90,34,1,none,derived
point_alpha_corridor,89,34,89,35,1,none,derived
point_alpha_corridor,89,34,90,34,1,none,derived
point_alpha_corridor,89,34,90,35,1,none,derived
point_alpha_corridor,89,35,89,36,1,none,derived
point_alpha_corridor,89,36,90,36,1,none,derived
point_alpha_corridor,89,36,90,37,1,none,derived
point_alpha_corridor,89,44,89,45,1,none,derived
point_alpha_corridor,89,45,90,45,1,none,derived
point_alpha_corridor,89,54,89,55,1,none,derived
point_alpha_corridor,89,55,90,55,1,none,derived
point_alpha_corridor,89,55,90,56,1,none,derived
point_alpha_corridor,89,56,90,56,1,none,derived
point_alpha_corridor,89,56,90,57,1,none,derived
point_alpha_corridor,89,57,90,57,1,none,derived
point_alpha_corridor,90,3,90,4,1,none,derived
point_alpha_corridor,90,4,91,3,1,none,derived
point_alpha_corridor,90,4,91,4,1,none,derived
point_alpha_corridor,90,5,91,4,1,none,derived
point_alpha_corridor,90,32,91,32,1,none,derived
point_alpha_corridor,90,33,90,34,1,none,derived
point_alpha_corridor,90,33,91,32,1,none,derived
point_alpha_corridor,90,33,91,33,1,bridge,derived
point_alpha_corridor,90,45,90,46,1,none,derived
point_alpha_corridor,90,45,91,45,1,none,derived
point_alpha_corridor,90,57,90,58,1,none,derived
point_alpha_corridor,90,58,91,57,1,none,derived
point_alpha_corridor,90,58,91,58,1,none,derived
point_alpha_corridor,90,59,91,58,1,none,derived
point_alpha_corridor,91,4,91,5,1,none,derived
point_alpha_corridor,91,31,91,32,1,none,derived
point_alpha_corridor,91,44,91,45,1,none,derived
point_alpha_corridor,91,58,91,59,1,none,derived
